comname,season,est_year,weightedLat,weightedLon
summer flounder,Spring,1988,38.61980730816227,-72.62298754631018
summer flounder,Spring,1989,38.841265379629625,-72.77817904444444
summer flounder,Spring,1990,37.86630742786069,-73.94270310945274
summer flounder,Spring,1991,37.602423673340354,-74.18565163751316
summer flounder,Spring,1992,37.79777213659606,-73.96524223520818
summer flounder,Spring,1993,37.8637316004878,-73.49839022097561
summer flounder,Spring,1994,38.29236515428571,-73.25083326619047
summer flounder,Spring,1995,38.070609127070945,-73.57961374955818
summer flounder,Spring,1996,37.07625153631033,-74.30464589873704
summer flounder,Spring,1997,38.8217677757437,-72.73647975228833
summer flounder,Spring,1998,38.12586668760399,-73.47814059026622
summer flounder,Spring,1999,38.20517964321846,-73.54853597628833
summer flounder,Spring,2000,39.51659639379429,-72.09515100287301
summer flounder,Spring,2001,39.14993876915828,-72.37224534804042
summer flounder,Spring,2002,39.85073705335264,-71.15070421630563
summer flounder,Spring,2003,39.68940195224831,-71.57976143554029
summer flounder,Spring,2004,38.83294511913535,-72.7405989546127
summer flounder,Spring,2005,39.02786450178024,-72.29995389470096
summer flounder,Spring,2006,39.45647570296918,-70.91952247777482
summer flounder,Spring,2007,39.89355921681816,-70.69552371904705
summer flounder,Spring,2008,39.62881835074089,-72.06820685944753
summer flounder,Spring,2009,39.40552932953321,-71.85892749932883
summer flounder,Spring,2010,39.27729983828486,-72.2791848346107
summer flounder,Spring,2011,39.237823269602,-72.34198112310949
summer flounder,Spring,2012,39.7688811284137,-71.99378322768445
summer flounder,Spring,2013,39.6266690797634,-71.28067889103028
summer flounder,Spring,2014,39.95925015650213,-70.83343616456678
summer flounder,Spring,2015,39.22423966626048,-72.36148116879042
summer flounder,Spring,2016,39.95413217568358,-71.52029959684843
summer flounder,Spring,2017,39.45815801546546,-71.6179209398814
summer flounder,Spring,2018,39.59058804999967,-71.74712700587618
summer flounder,Spring,2019,39.49765929323085,-71.77572192162525
summer flounder,Fall,1970,39.27265235889039,-73.54656516616666
summer flounder,Fall,1971,37.57607244554456,-74.99121311138614
summer flounder,Fall,1972,40.02665116783217,-72.48776201631702
summer flounder,Fall,1973,40.294677525344916,-72.06131883154323
summer flounder,Fall,1974,40.12467811170362,-72.4984063164006
summer flounder,Fall,1975,38.76857191553912,-74.04995949234946
summer flounder,Fall,1976,39.749896607903906,-72.50695450949243
summer flounder,Fall,1977,39.931154674514,-72.37742089682538
summer flounder,Fall,1978,40.74778519731544,-70.64399330469799
summer flounder,Fall,1979,40.001022935526606,-71.24878937668359
summer flounder,Fall,1980,39.83022959441749,-70.97244260161841
summer flounder,Fall,1981,39.50192146118192,-72.50918301100812
summer flounder,Fall,1982,39.32005925544725,-73.69321964363532
summer flounder,Fall,1983,38.958581997790056,-73.4100182685083
summer flounder,Fall,1984,39.062422089838634,-73.64108883994766
summer flounder,Fall,1985,39.84623433646003,-72.57446305261011
summer flounder,Fall,1986,40.139500788764046,-71.39041173632958
summer flounder,Fall,1987,40.293906863799286,-72.04994021863799
summer flounder,Fall,1988,40.76234177215189,-69.7121308607595
summer flounder,Fall,1989,39.724535085836905,-70.69041478969956
summer flounder,Fall,1990,40.655280669967,-70.52156203630364
summer flounder,Fall,1991,37.812436806818184,-74.71414115909091
summer flounder,Fall,1992,40.240795246953176,-71.37295260487491
summer flounder,Fall,1993,38.3278845,-72.80865375
summer flounder,Fall,1994,40.53600164778325,-71.80135451970443
summer flounder,Fall,1995,40.50134119466801,-71.84704066800805
summer flounder,Fall,1996,40.148441697832816,-72.60715166934985
summer flounder,Fall,1997,39.885748365919625,-72.45583465765068
summer flounder,Fall,1998,39.37257184429443,-73.2174526729094
summer flounder,Fall,1999,40.10727402606882,-72.23629022478772
summer flounder,Fall,2000,40.5609231841734,-71.7153986752597
summer flounder,Fall,2001,40.522241503257085,-71.43504756748554
summer flounder,Fall,2002,40.34004789012065,-72.36885599537958
summer flounder,Fall,2003,40.20915621118443,-72.00692460766223
summer flounder,Fall,2004,40.58427953248468,-71.59870325934465
summer flounder,Fall,2005,40.77436509178158,-70.50140857925564
summer flounder,Fall,2006,40.73000165870853,-70.98503782197317
summer flounder,Fall,2007,40.772767394987966,-70.38556196465393
summer flounder,Fall,2008,40.7106743307321,-71.34680347625823
summer flounder,Fall,2009,40.205057920542274,-72.39152925511958
summer flounder,Fall,2010,40.225133068018955,-72.54414355193501
summer flounder,Fall,2011,40.599657579918144,-71.07885522158645
summer flounder,Fall,2012,40.82993735505938,-71.45102832690392
summer flounder,Fall,2013,40.840808879432494,-70.89608270215578
summer flounder,Fall,2014,40.3618892158482,-72.05307005083706
summer flounder,Fall,2015,40.77626441256735,-71.07417504709016
summer flounder,Fall,2016,40.85106949981672,-70.57227433825274
summer flounder,Fall,2017,40.97081668866975,-67.98796533526888
summer flounder,Fall,2018,40.761313268386566,-71.03151122974572
summer flounder,Fall,2019,40.68804239136472,-70.63549461708227
tautog,Spring,1970,38.616667,-74.583333
tautog,Spring,1973,38.366667,-74.7
tautog,Spring,1974,38.85,-74.5
tautog,Spring,1976,38.694737105263165,-74.49561436842106
tautog,Spring,1978,37.550000000000004,-75.15
tautog,Spring,1979,43.116667,-70.25
tautog,Spring,1981,37.616667,-75.18333299999999
tautog,Spring,1984,41.033333,-71.3
tautog,Spring,1994,40.85,-71.43333299999999
tautog,Spring,2003,38.856842,-74.279083
tautog,Spring,2012,38.722418,-74.601817
tautog,Fall,1979,40.633333,-72.816667
thorny skate,Spring,1970,42.538613296923764,-68.67799027828552
thorny skate,Spring,1971,42.14178516600406,-68.58789469063714
thorny skate,Spring,1972,42.35780980853642,-68.26873979470449
thorny skate,Spring,1973,42.43663102676851,-68.12693522209432
thorny skate,Spring,1974,42.488069081878,-68.02934300286697
thorny skate,Spring,1975,42.54598062224238,-68.80362672511966
thorny skate,Spring,1976,42.36876685349584,-68.496880978588493
thorny skate,Spring,1977,42.306583240478716,-68.74323292482764
thorny skate,Spring,1978,42.51409426061045,-68.4781792187264
thorny skate,Spring,1979,42.67481333827378,-68.32686931952622
thorny skate,Spring,1980,42.518055660340465,-68.70357538193808
thorny skate,Spring,1981,42.71312691600259,-68.69433476067492
thorny skate,Spring,1982,42.658476266983804,-69.15394646011366
thorny skate,Spring,1983,42.56805661168621,-69.0017038455276
thorny skate,Spring,1984,42.346055403951866,-68.71538888382112
thorny skate,Spring,1985,42.873224211972335,-69.01958898757354
thorny skate,Spring,1986,42.6693473970092,-68.7170173360595
thorny skate,Spring,1987,42.8737168329632,-69.70162461384622
thorny skate,Spring,1988,42.535372819200155,-68.12942957804532
thorny skate,Spring,1989,42.931766577477056,-69.12121272003759
thorny skate,Spring,1990,42.53112035895749,-68.84656203440728
thorny skate,Spring,1991,42.76792530007392,-68.92686414671101
thorny skate,Spring,1992,43.069997964764205,-68.78489957620428
thorny skate,Spring,1993,42.76301637584999,-68.76516557645424
thorny skate,Spring,1994,43.20564117825756,-68.16480947577874
thorny skate,Spring,1995,42.50494148319436,-69.02299143965391
thorny skate,Spring,1996,42.919798132675,-69.82108481823919
thorny skate,Spring,1997,43.166093528108355,-68.10281135575148
thorny skate,Spring,1998,42.43464690493985,-69.06102927698063
thorny skate,Spring,1999,43.002097557130206,-68.11379389105403
thorny skate,Spring,2000,42.41887906761563,-69.1295191814129
thorny skate,Spring,2001,42.486474521850774,-68.14428340992194
thorny skate,Spring,2002,43.4431887128722,-67.67913738370294
thorny skate,Spring,2003,42.46392480549005,-69.0507501353185
thorny skate,Spring,2004,42.55491718390895,-67.0120420826138
thorny skate,Spring,2005,43.15601644136219,-67.31485695486919
thorny skate,Spring,2006,41.92936347748864,-68.40326245640532
thorny skate,Spring,2007,42.02621157369852,-67.35014184900062
thorny skate,Spring,2008,42.31920721993694,-67.31279530022766
thorny skate,Spring,2009,42.271073385833056,-68.27605050639366
thorny skate,Spring,2010,42.72210466152191,-68.4323756401753
thorny skate,Spring,2011,42.239307817654904,-68.52757572536335
thorny skate,Spring,2012,42.67588571066533,-68.65407434590455
thorny skate,Spring,2013,42.49599839444129,-68.25324114827099
thorny skate,Spring,2014,42.88188152211328,-68.90958788676762
thorny skate,Spring,2015,42.50709216742307,-68.47065963866729
thorny skate,Spring,2016,42.173562693748075,-66.94014603417736
thorny skate,Spring,2017,42.64842457334208,-70.17256948847692
thorny skate,Spring,2018,42.70574428192338,-69.60495827848234
thorny skate,Spring,2019,42.44858780968971,-69.42521638684087
thorny skate,Fall,1970,42.88090161632571,-68.50113097125178
thorny skate,Fall,1971,42.55360120436419,-68.15201659566512
thorny skate,Fall,1972,42.21135361941098,-68.1899079598383
thorny skate,Fall,1973,42.344895940785364,-68.16511450324218
thorny skate,Fall,1974,41.670542668513654,-68.46269925856637
thorny skate,Fall,1975,41.66628792438981,-68.97005218261211
thorny skate,Fall,1976,41.5858208539104,-68.31191149608692
thorny skate,Fall,1977,41.978417063294586,-68.52094505688297
thorny skate,Fall,1978,42.23614560718087,-68.01082393476347
thorny skate,Fall,1979,42.15488362993929,-67.90206742005316
thorny skate,Fall,1980,42.570288325839734,-68.38750769549364
thorny skate,Fall,1981,42.922411200659,-68.49317937407906
thorny skate,Fall,1982,42.208097648732085,-68.22388821543805
thorny skate,Fall,1983,42.94654293700169,-69.06311244079062
thorny skate,Fall,1984,42.84296758775193,-69.36588566346069
thorny skate,Fall,1985,42.91780478583055,-69.01381273736469
thorny skate,Fall,1986,42.64180685666098,-69.36353647725655
thorny skate,Fall,1987,42.75859553655409,-67.57708877729826
thorny skate,Fall,1988,42.178095688858384,-69.04113816533204
thorny skate,Fall,1989,42.519150390201965,-68.41134975266881
thorny skate,Fall,1990,42.164493469184116,-68.9198208587455
thorny skate,Fall,1991,42.022938847339844,-68.83763941149951
thorny skate,Fall,1992,42.58312475964862,-67.63712323232774
thorny skate,Fall,1993,41.71009749127949,-69.29957562527447
thorny skate,Fall,1994,41.643089524221985,-68.7414514653792
thorny skate,Fall,1995,41.8825371039602,-68.8814607183426
thorny skate,Fall,1996,42.26605983799494,-67.31423074351694
thorny skate,Fall,1997,42.39780340248487,-67.56492853760571
thorny skate,Fall,1998,42.77996965635603,-67.96809413979258
thorny skate,Fall,1999,41.771396062516295,-69.02866305499181
thorny skate,Fall,2000,42.68459937784891,-69.2175942349445
thorny skate,Fall,2001,42.0339841608225,-68.5284453717544
thorny skate,Fall,2002,42.65575086640825,-68.09441524332618
thorny skate,Fall,2003,42.593042782154136,-67.1315559684254
thorny skate,Fall,2004,42.34669859321944,-67.18217024543341
thorny skate,Fall,2005,42.02468055500521,-68.25292014111872
thorny skate,Fall,2006,42.73812554628227,-69.09799341831722
thorny skate,Fall,2007,42.93133919328777,-68.49709435974009
thorny skate,Fall,2008,42.84233113003304,-68.83929393796889
thorny skate,Fall,2009,41.90244943452763,-68.36743185444432
thorny skate,Fall,2010,41.886497909087254,-68.1873622202519
thorny skate,Fall,2011,42.56708821472165,-68.37831930462326
thorny skate,Fall,2012,42.53082475077005,-69.30941925074231
thorny skate,Fall,2013,41.77125871943403,-67.30043898041973
thorny skate,Fall,2014,42.394052567254924,-68.22973425378726
thorny skate,Fall,2015,42.291095870610086,-69.05507578240791
thorny skate,Fall,2016,42.446935910266554,-68.96563978579057
thorny skate,Fall,2017,42.71586832893782,-68.35469794282673
thorny skate,Fall,2018,42.34788099091994,-68.91536412514658
thorny skate,Fall,2019,42.698255749846105,-68.79867562865857
weakfish,Spring,1970,38.783333,-73.86666699999999
weakfish,Spring,1971,36.116667,-75.083333
weakfish,Spring,1972,36.80168802416357,-75.14908645167286
weakfish,Spring,1973,35.96671069811171,-74.99998410966921
weakfish,Spring,1976,36.066666999999995,-74.86666699999999
weakfish,Spring,1977,36.94597710344827,-74.7626438275862
weakfish,Spring,1978,36.333332999999996,-74.8
weakfish,Spring,1980,39.306250125000005,-72.15625000000001
weakfish,Spring,1985,38.81666658064516,-73.16881719354839
weakfish,Spring,1986,39.233332999999995,-72.766667
weakfish,Spring,1992,38.73405813043478,-73.31666682608696
weakfish,Spring,1993,37.124999833333334,-74.6916665
weakfish,Spring,1994,37.6533334,-74.113333
weakfish,Spring,1995,37.29777786666667,-74.4144446
weakfish,Spring,1996,37.41203694444444,-73.58379641666666
weakfish,Spring,2000,36.15780336363636,-74.78163663636364
weakfish,Spring,2001,36.552141097046416,-74.4450681209564
weakfish,Spring,2002,39.286735106036744,-72.04788796902886
weakfish,Spring,2005,40.185607,-71.06360699999999
weakfish,Spring,2006,40.26382756410256,-71.22523135897436
weakfish,Spring,2010,39.546853097337056,-72.30751428364736
weakfish,Spring,2011,39.901718003105586,-71.32582582919254
weakfish,Spring,2012,40.02173149228395,-72.00618571257715
weakfish,Spring,2013,36.04830906946234,-74.8178240466206
weakfish,Spring,2014,39.71072773944545,-72.43042461555616
weakfish,Spring,2015,39.658706109349374,-72.2496417736468
weakfish,Spring,2016,37.85938853311475,-74.29419582491803
weakfish,Spring,2017,39.03250962821991,-72.7647521191251
weakfish,Spring,2019,40.15033569729043,-71.53542216723115
weakfish,Fall,1971,37.483333,-75.216667
weakfish,Fall,1972,40.677098500652384,-72.10621548049066
weakfish,Fall,1973,36.550000000000004,-75.53333300000001
weakfish,Fall,1974,36.933333,-75.583333
weakfish,Fall,1975,35.51759064162562,-75.13037734236453
weakfish,Fall,1976,40.71027110465117,-71.83042634883722
weakfish,Fall,1977,39.115819542372876,-72.84237288135593
weakfish,Fall,1979,40.978488372093025,-70.64864331395349
weakfish,Fall,1982,40.999999687499994,-71.59687468749999
weakfish,Fall,1984,38.44851223214286,-74.80684524107143
weakfish,Fall,1985,37.42204279569893,-75.23691753763441
weakfish,Fall,1986,37.75,-75.066667
weakfish,Fall,1989,37.533333,-75.333333
weakfish,Fall,1995,37.10971338694268,-75.49466531050956
weakfish,Fall,1996,37.43333299999999,-75.28333299999998
weakfish,Fall,1997,37.833332999999996,-75.05
weakfish,Fall,1998,36.59444433333333,-75.34999966666665
weakfish,Fall,1999,37.49473223009952,-74.9983453161635
weakfish,Fall,2000,39.416032247524754,-73.2473726039604
weakfish,Fall,2003,37.79580051035103,-74.94947869936992
weakfish,Fall,2005,38.0551,-74.909083
weakfish,Fall,2006,38.44946679773944,-74.69146256711231
weakfish,Fall,2007,37.649147,-75.035455
weakfish,Fall,2008,37.698436534272894,-75.22624691992313
weakfish,Fall,2009,35.95621587356322,-75.09133567816092
weakfish,Fall,2010,40.046186185597946,-73.06484000557222
weakfish,Fall,2011,38.44409615158143,-74.69023344262129
weakfish,Fall,2012,37.27273015612831,-75.29816509559127
weakfish,Fall,2014,36.996122276836154,-75.1051053653484
weakfish,Fall,2015,35.629337,-74.95649499999999
weakfish,Fall,2016,38.30960095159137,-74.81375115366214
weakfish,Fall,2018,38.36231389835812,-74.86731035651988
weakfish,Fall,2019,37.941577826181096,-74.91096404258454
white hake,Spring,1970,42.409614856523326,-67.5977748682285
white hake,Spring,1971,42.35963262325481,-68.69947270104691
white hake,Spring,1972,42.83821441068278,-68.47308898096387
white hake,Spring,1973,42.406335465066846,-68.88823256864366
white hake,Spring,1974,42.73587165453465,-68.53507514306453
white hake,Spring,1975,42.710048407095314,-68.03469650794251
white hake,Spring,1976,42.64726104187211,-68.19240169195761
white hake,Spring,1977,43.06613832570505,-68.4471688709795
white hake,Spring,1978,42.60792620172227,-68.76385517246983
white hake,Spring,1979,42.94913166480352,-68.19749529273628
white hake,Spring,1980,42.17106404819483,-68.80521124166071
white hake,Spring,1981,42.64004320388242,-67.81584997167803
white hake,Spring,1982,42.32672251764026,-68.19393187030829
white hake,Spring,1983,42.30858120619517,-68.38854995794736
white hake,Spring,1984,42.350355149557124,-67.50706545670948
white hake,Spring,1985,42.68898024994194,-67.7376151881995
white hake,Spring,1986,42.23809450672299,-68.14288018103996
white hake,Spring,1987,42.50503139953247,-68.31487710107245
white hake,Spring,1988,42.60640574312393,-67.72517820563198
white hake,Spring,1989,42.65874570981381,-67.67337269328937
white hake,Spring,1990,42.815470096580846,-67.22865275427817
white hake,Spring,1991,42.61975391973576,-67.36412799095383
white hake,Spring,1992,42.53104099449674,-67.62364632361403
white hake,Spring,1993,42.66430426914514,-67.66484020196486
white hake,Spring,1994,42.43904730351479,-67.59458450605621
white hake,Spring,1995,42.597707261115886,-67.66922358933772
white hake,Spring,1996,42.545717769537774,-67.13514136579423
white hake,Spring,1997,42.90734266480775,-68.07432237393601
white hake,Spring,1998,42.963040831991044,-68.35963635462421
white hake,Spring,1999,42.886524261628445,-67.68104077636548
white hake,Spring,2000,42.952337210136065,-67.83748767091491
white hake,Spring,2001,42.93822320950665,-67.90872138056642
white hake,Spring,2002,42.67202793177787,-67.82530041438095
white hake,Spring,2003,43.15985789630076,-67.8708658473839
white hake,Spring,2004,43.05542132622703,-67.32794647198212
white hake,Spring,2005,42.80041130533068,-68.06455108387348
white hake,Spring,2006,42.774667387753446,-67.98908835234484
white hake,Spring,2007,42.45078661613182,-68.38368062237805
white hake,Spring,2008,42.62667084930174,-68.05398618216672
white hake,Spring,2009,42.52264044462974,-67.31719520059924
white hake,Spring,2010,42.542323935256476,-67.70160833828803
white hake,Spring,2011,42.81529071973665,-68.01449525470171
white hake,Spring,2012,42.67402098303545,-67.5737037553818
white hake,Spring,2013,42.76744845696517,-67.34316346245377
white hake,Spring,2014,43.3752879208518,-67.64083380969389
white hake,Spring,2015,42.78338673535858,-67.62025053059935
white hake,Spring,2016,42.993771643725964,-67.93331895081063
white hake,Spring,2017,42.6743778195179,-67.43163204509675
white hake,Spring,2018,42.81889830000506,-67.75469624623386
white hake,Spring,2019,43.110809287328806,-67.43116558318941
white hake,Fall,1970,42.997214900959555,-68.85710033706543
white hake,Fall,1971,43.23987093401218,-68.98142781479437
white hake,Fall,1972,43.21534933710597,-68.67728396951098
white hake,Fall,1973,42.92611145508918,-68.53631276295053
white hake,Fall,1974,43.02905804131641,-68.60562571681825
white hake,Fall,1975,42.754997370327494,-68.06232433264154
white hake,Fall,1976,43.075660296002866,-68.83396562190607
white hake,Fall,1977,42.8797790679803,-68.85335336778941
white hake,Fall,1978,42.734280885153545,-68.36568839664015
white hake,Fall,1979,42.59001630766984,-68.2334001995366
white hake,Fall,1980,42.53119188236791,-68.01931181359873
white hake,Fall,1981,43.062989387899755,-68.49658907809965
white hake,Fall,1982,42.92648924875156,-68.72896955195188
white hake,Fall,1983,42.965996845885726,-69.42122126503472
white hake,Fall,1984,42.744875919017765,-68.13964141526003
white hake,Fall,1985,42.76149196621261,-67.9724501451699
white hake,Fall,1986,43.02142059671757,-68.52009502516978
white hake,Fall,1987,42.78174628067386,-68.10655167922266
white hake,Fall,1988,43.11016094568341,-68.68034270475303
white hake,Fall,1989,42.71445742948848,-68.1502751981641
white hake,Fall,1990,43.29865959916435,-68.1942098449066
white hake,Fall,1991,43.11012496889526,-67.96797028541211
white hake,Fall,1992,42.863160714381785,-68.38756233075182
white hake,Fall,1993,42.93756419305634,-68.3567592923306
white hake,Fall,1994,43.51600876931012,-67.76842254500254
white hake,Fall,1995,43.101056638971066,-68.70320282636793
white hake,Fall,1996,43.04110110235139,-68.21346973548341
white hake,Fall,1997,42.873977325208216,-68.67427263548029
white hake,Fall,1998,43.054580103105224,-68.33681931526806
white hake,Fall,1999,43.126806727467276,-68.6846684708618
white hake,Fall,2000,43.09731174901769,-68.77224446457596
white hake,Fall,2001,42.97204507252443,-68.38712095444592
white hake,Fall,2002,43.27293544093111,-68.28934930715667
white hake,Fall,2003,43.57278019437755,-67.77140249671527
white hake,Fall,2004,43.05511125766953,-68.32391464861152
white hake,Fall,2005,43.02938693421269,-68.23080887327059
white hake,Fall,2006,43.156363171800216,-68.71736181491443
white hake,Fall,2007,42.976149542012436,-68.50743050548581
white hake,Fall,2008,43.28547768638854,-68.00617761832663
white hake,Fall,2009,42.92367601766037,-67.68494674164587
white hake,Fall,2010,42.921004065016554,-68.41193448352313
white hake,Fall,2011,42.766251558346596,-69.25701144188119
white hake,Fall,2012,43.05318371829635,-68.425240149499
white hake,Fall,2013,43.19310613054948,-67.91258763622827
white hake,Fall,2014,43.052532899596535,-68.13683574960328
white hake,Fall,2015,43.45781187124903,-67.8071199509437
white hake,Fall,2016,43.63905175496077,-67.76763570315329
white hake,Fall,2017,43.30913064570443,-67.84865232034012
white hake,Fall,2018,42.75949903744728,-68.87706643185545
white hake,Fall,2019,43.405976826786514,-68.05120392675403
windowpane,Spring,1970,40.69821659107071,-69.67905127129566
windowpane,Spring,1971,40.693767547696375,-69.79854849530705
windowpane,Spring,1972,40.56395968013405,-70.75783192437358
windowpane,Spring,1973,40.49203395360155,-70.82529611452719
windowpane,Spring,1974,40.5745286058308,-70.1639955884703
windowpane,Spring,1975,40.76222161328116,-69.16470951979501
windowpane,Spring,1976,40.561531557911806,-68.74607120527705
windowpane,Spring,1977,40.87314006751173,-68.02562262991316
windowpane,Spring,1978,40.67528690636184,-68.55145863590563
windowpane,Spring,1979,40.86303934166382,-69.15570189997142
windowpane,Spring,1980,40.720300503279915,-70.47130815199922
windowpane,Spring,1981,40.34900864763075,-69.68530474748832
windowpane,Spring,1982,40.38906047815073,-70.55798398024065
windowpane,Spring,1983,40.86090450324139,-68.65559700749439
windowpane,Spring,1984,40.70601313747166,-69.66480824905307
windowpane,Spring,1985,40.55609502859562,-69.45664684041127
windowpane,Spring,1986,39.55547544529851,-71.60761374852574
windowpane,Spring,1987,41.003058185069236,-68.41802040441915
windowpane,Spring,1988,41.213105921030134,-68.40899785874065
windowpane,Spring,1989,40.752157827387656,-68.35095578147161
windowpane,Spring,1990,41.14506857518019,-68.94230339479974
windowpane,Spring,1991,41.12399404319122,-68.88344595648196
windowpane,Spring,1992,41.233165560142616,-68.47118918609766
windowpane,Spring,1993,40.89174813639926,-68.37654260661465
windowpane,Spring,1994,40.87483555586552,-68.21730934507757
windowpane,Spring,1995,41.06515092733138,-69.70246374318877
windowpane,Spring,1996,41.05028094703462,-68.82549057664298
windowpane,Spring,1997,40.812621923979776,-68.86114722806069
windowpane,Spring,1998,40.72218028719829,-70.9745712822838
windowpane,Spring,1999,40.875666362223235,-68.8729299973591
windowpane,Spring,2000,41.09807811533241,-67.86394129008502
windowpane,Spring,2001,41.068858429864974,-68.6180569314819
windowpane,Spring,2002,41.009896082678466,-68.69392789369675
windowpane,Spring,2003,41.105732818235985,-67.82491221919473
windowpane,Spring,2004,40.93657408130001,-67.93797301916538
windowpane,Spring,2005,41.04194928689762,-68.25037721589766
windowpane,Spring,2006,41.03911320808801,-67.95380176126176
windowpane,Spring,2007,40.710496048531496,-68.1146409014204
windowpane,Spring,2008,41.09254762900129,-67.80150328172036
windowpane,Spring,2009,40.72113282039286,-69.2326777875381
windowpane,Spring,2010,40.95899837643639,-69.01631996381172
windowpane,Spring,2011,40.62995697485259,-69.48343896977316
windowpane,Spring,2012,40.75738279176084,-69.85993948197351
windowpane,Spring,2013,40.930670747729174,-69.26165156152709
windowpane,Spring,2014,40.670686666587784,-70.32110763455121
windowpane,Spring,2015,40.39076532211657,-70.20680855329351
windowpane,Spring,2016,40.74168355574353,-70.22467450101331
windowpane,Spring,2017,40.59521282519952,-69.2817358149921
windowpane,Spring,2018,40.384787917094826,-70.47309092005464
windowpane,Spring,2019,40.77071900961574,-69.03168322845569
windowpane,Fall,1970,40.7885127312627,-69.81902611949359
windowpane,Fall,1971,40.798717548936814,-70.41191116828956
windowpane,Fall,1972,41.069903603188024,-68.86922490620778
windowpane,Fall,1973,41.16210759335964,-68.60253203835208
windowpane,Fall,1974,41.060823012499974,-68.18374293783636
windowpane,Fall,1975,41.13350759808042,-68.5610897007517
windowpane,Fall,1976,41.28485765165052,-67.99988937929088
windowpane,Fall,1977,41.23988871152981,-67.97001219138888
windowpane,Fall,1978,41.258081996255584,-68.35772666630211
windowpane,Fall,1979,41.112189025572114,-69.22094087194188
windowpane,Fall,1980,41.379180128068526,-68.1947313748429
windowpane,Fall,1981,41.26378622490106,-68.50681079871774
windowpane,Fall,1982,40.843797010492104,-69.60601360100702
windowpane,Fall,1983,41.13027680117634,-69.04692621772922
windowpane,Fall,1984,41.445936649612236,-67.98743933099844
windowpane,Fall,1985,40.99858883621951,-69.07839506305221
windowpane,Fall,1986,41.417054718588915,-68.48368884403388
windowpane,Fall,1987,41.3969217822323,-68.6830046181078
windowpane,Fall,1988,41.12058451603371,-68.5298793701802
windowpane,Fall,1989,41.332049122306856,-68.44593394473763
windowpane,Fall,1990,41.56170106193687,-68.0329923260904
windowpane,Fall,1991,40.92347970203718,-69.41301551055112
windowpane,Fall,1992,41.23720583548876,-68.81729553179031
windowpane,Fall,1993,41.54853744052675,-67.95775761306687
windowpane,Fall,1994,41.1022923706155,-68.76163994273355
windowpane,Fall,1995,41.44030984384921,-68.19129410793651
windowpane,Fall,1996,41.21826729470661,-68.34156685314169
windowpane,Fall,1997,41.270699985593716,-68.11948711845169
windowpane,Fall,1998,41.24225866969896,-67.93948257186078
windowpane,Fall,1999,41.381929870034334,-68.08107516992591
windowpane,Fall,2000,41.27639516325693,-67.85138269011289
windowpane,Fall,2001,41.192843323247885,-68.36402035060479
windowpane,Fall,2002,41.291585348361835,-68.29107012219681
windowpane,Fall,2003,41.36996835630196,-68.13298300963359
windowpane,Fall,2004,41.53387041672378,-68.00987773291644
windowpane,Fall,2005,41.31622977256015,-67.91195906296934
windowpane,Fall,2006,41.074120768069186,-68.26152277975952
windowpane,Fall,2007,41.35700554542822,-68.2569832384679
windowpane,Fall,2008,41.17962807399428,-68.19890303366304
windowpane,Fall,2009,41.285694398248616,-68.47656308424071
windowpane,Fall,2010,40.89584556660509,-69.38057415752007
windowpane,Fall,2011,40.626148535280024,-70.40729185523628
windowpane,Fall,2012,40.81717300583301,-69.94138562409933
windowpane,Fall,2013,41.27814059318723,-68.05038328940734
windowpane,Fall,2014,41.15633773093775,-68.81193260003361
windowpane,Fall,2015,41.2147140838069,-68.56723993936173
windowpane,Fall,2016,41.13598201718047,-68.89917151596295
windowpane,Fall,2017,41.280383798267685,-67.44436649872947
windowpane,Fall,2018,41.22858341904981,-69.63617682593642
windowpane,Fall,2019,41.24099875427296,-68.61831644747126
winter flounder,Spring,1970,41.25248416989027,-69.18362353748971
winter flounder,Spring,1971,41.448116616931955,-68.7120452273377
winter flounder,Spring,1972,41.861198529119044,-67.77446847630371
winter flounder,Spring,1973,41.588592674874825,-68.63294749995336
winter flounder,Spring,1974,41.739524793172855,-67.65557765582963
winter flounder,Spring,1975,41.42013787255784,-68.14876698681356
winter flounder,Spring,1976,41.813122001316465,-68.18850656308052
winter flounder,Spring,1977,42.09834448587732,-68.47276807829631
winter flounder,Spring,1978,41.76885904781538,-68.19246177941935
winter flounder,Spring,1979,42.509682708800916,-68.30509994973477
winter flounder,Spring,1980,41.34860467597039,-70.33964014738396
winter flounder,Spring,1981,42.05321746449971,-69.10252272666281
winter flounder,Spring,1982,41.65437225842487,-69.19701952569353
winter flounder,Spring,1983,41.6719604559335,-68.06966426812082
winter flounder,Spring,1984,41.49195742120433,-68.6097943769973
winter flounder,Spring,1985,41.5271668711054,-68.95232900420343
winter flounder,Spring,1986,41.4575610840657,-68.94724913588702
winter flounder,Spring,1987,42.71217126539449,-67.68706174326569
winter flounder,Spring,1988,41.627731857158444,-68.67744152793952
winter flounder,Spring,1989,42.557546158754995,-69.22749689744685
winter flounder,Spring,1990,42.052183605574,-67.98486938093198
winter flounder,Spring,1991,42.02931633138572,-68.31704494264291
winter flounder,Spring,1992,41.95574053777178,-69.57643668499318
winter flounder,Spring,1993,42.18582004710548,-68.17429145831527
winter flounder,Spring,1994,42.00272611664389,-69.24028965902583
winter flounder,Spring,1995,41.900612927121415,-69.38822819348105
winter flounder,Spring,1996,42.71102802494981,-67.1507966347249
