"comname","est_year","dist_km"
"thorny skate",1987,173.757073996578
"thorny skate",1988,84.7957431654825
"thorny skate",1989,73.94116369173
"thorny skate",1990,41.2092620233618
"thorny skate",1991,83.1622299663977
"thorny skate",1992,108.130595436143
"thorny skate",1993,125.072129314288
"thorny skate",1994,180.078163183987
"thorny skate",1995,70.1835629777651
"thorny skate",1996,217.694190231208
"thorny skate",1997,96.0476478258021
"thorny skate",1998,97.3392636884191
"thorny skate",1999,156.116298745934
"thorny skate",2000,30.4148437759906
"thorny skate",2001,59.4225607182169
"thorny skate",2002,93.8362265746496
"thorny skate",2003,157.917502355481
"thorny skate",2004,27.0349948291967
"thorny skate",2005,147.383093345351
"thorny skate",2006,106.528889083652
"thorny skate",2007,137.754304289032
"thorny skate",2008,137.853440780502
"thorny skate",2009,41.6770594635785
"thorny skate",2010,95.0749086866935
"thorny skate",2011,38.452755340358
"thorny skate",2012,56.010037869394
"thorny skate",2013,112.547698883785
"thorny skate",2014,77.6858062111523
"thorny skate",2015,53.663222787201
"thorny skate",2016,169.30306163199
"thorny skate",2017,148.783404875298
"thorny skate",2018,69.1140953721993
"thorny skate",2019,58.3338910798773
"weakfish",1970,NA
"weakfish",1971,152.429512477207
"weakfish",1972,505.237192344382
"weakfish",1973,80.582489435946
"weakfish",1974,NA
"weakfish",1975,NA
"weakfish",1976,580.107589756982
"weakfish",1977,294.093414627285
"weakfish",1978,NA
"weakfish",1979,NA
"weakfish",1980,NA
"weakfish",1982,NA
"weakfish",1984,NA
"weakfish",1985,238.27215206563
"weakfish",1986,259.357156557566
"weakfish",1989,NA
"weakfish",1992,NA
"weakfish",1993,NA
"weakfish",1994,NA
"weakfish",1995,97.9288307613854
"weakfish",1996,150.099777004328
"weakfish",1997,NA
"weakfish",1998,NA
"weakfish",1999,NA
"weakfish",2000,386.554843698706
"weakfish",2001,NA
"weakfish",2002,NA
"weakfish",2003,NA
"weakfish",2005,407.5779172309
"weakfish",2006,359.83854080612
"weakfish",2007,NA
"weakfish",2008,NA
"weakfish",2009,NA
"weakfish",2010,85.2582938846285
"weakfish",2011,332.204926609184
"weakfish",2012,418.467862966282
"weakfish",2013,NA
"weakfish",2014,381.414219712445
"weakfish",2015,507.421859715098
"weakfish",2016,67.6302772037386
"weakfish",2017,NA
"weakfish",2018,NA
"weakfish",2019,381.125061687714
"white hake",1970,121.893423573693
"white hake",1971,100.544947864772
"white hake",1972,45.1009679110227
"white hake",1973,64.5629169131167
"white hake",1974,33.1037946730817
"white hake",1975,5.48388430107925
"white hake",1976,70.7354663096234
"white hake",1977,39.0062418948091
"white hake",1978,35.4554695152002
"white hake",1979,40.039277256797
"white hake",1980,75.9893372429663
"white hake",1981,72.7407629493692
"white hake",1982,79.7736182112629
"white hake",1983,111.71077023978
"white hake",1984,67.8950819913293
"white hake",1985,20.8082893215638
"white hake",1986,92.4071140658869
"white hake",1987,35.1724232990415
"white hake",1988,95.911420345541
"white hake",1989,39.4694853240678
"white hake",1990,95.0829842381217
"white hake",1991,73.4515963036416
"white hake",1992,72.5340091713019
"white hake",1993,64.1086501266404
"white hake",1994,120.584919304903
"white hake",1995,101.18073244489
"white hake",1996,103.806193641824
"white hake",1997,49.0169615914427
"white hake",1998,10.3464188140869
"white hake",1999,85.8708109065815
"white hake",2000,77.6771543991813
"white hake",2001,39.1144266177428
"white hake",2002,76.7463979366353
"white hake",2003,46.6135839843227
"white hake",2004,80.9217101027783
"white hake",2005,28.8369939339546
"white hake",2006,72.8895938840716
"white hake",2007,59.2862320945729
"white hake",2008,73.3593360457756
"white hake",2009,53.7680417859411
"white hake",2010,71.6867738092645
"white hake",2011,101.534097129582
"white hake",2012,81.2048229606386
"white hake",2013,66.2262986373283
"white hake",2014,53.8857365940784
"white hake",2015,76.5110525662173
"white hake",2016,72.9932516857846
"white hake",2017,78.3078013747756
"white hake",2018,91.8241501816469
"white hake",2019,59.9860043196312
"windowpane",1970,15.487732529041
"windowpane",1971,52.972380155637
"windowpane",1972,168.5902495832
"windowpane",1973,201.310675318033
"windowpane",1974,175.190397918219
"windowpane",1975,65.379612421327
"windowpane",1976,101.976427113595
"windowpane",1977,41.0463556840562
"windowpane",1978,66.8141820809581
"windowpane",1979,28.2402052362386
"windowpane",1980,204.473454968489
"windowpane",1981,142.071726021557
"windowpane",1982,94.9374340118466
"windowpane",1983,44.4499678245382
"windowpane",1984,162.901357025991
"windowpane",1985,58.6118301053826
"windowpane",1986,335.587920866341
"windowpane",1987,49.0872677955912
"windowpane",1988,14.4301260675119
"windowpane",1989,64.9711901541608
"windowpane",1990,88.9197867796683
"windowpane",1991,49.7064489071599
"windowpane",1992,28.9448307734682
"windowpane",1993,80.9967090037987
"windowpane",1994,52.2214622213429
"windowpane",1995,133.037044451605
"windowpane",1996,44.6254251400314
"windowpane",1997,80.3948025254435
"windowpane",1998,261.238996360861
"windowpane",1999,86.9917156215551
"windowpane",2000,19.8558128479813
"windowpane",2001,25.352536097569
"windowpane",2002,46.0307138614298
"windowpane",2003,39.0748780582827
"windowpane",2004,66.6880250189658
"windowpane",2005,41.6213823981852
"windowpane",2006,26.0937289749302
"windowpane",2007,72.8733444629565
"windowpane",2008,34.660792209539
"windowpane",2009,89.2560391670508
"windowpane",2010,31.3971981310313
"windowpane",2011,77.9664090260174
"windowpane",2012,9.55086396359194
"windowpane",2013,108.59305294527
"windowpane",2014,137.832544158349
"windowpane",2015,165.642463295078
"windowpane",2016,119.659366028296
"windowpane",2017,172.112790931156
"windowpane",2018,117.323014724335
"windowpane",2019,62.7509153636218
"winter flounder",1970,55.5127772206096
"winter flounder",1971,88.9835532767659
"winter flounder",1972,166.835088532938
"winter flounder",1973,87.8295968528823
"winter flounder",1974,119.622013179924
"winter flounder",1975,22.5668867514389
"winter flounder",1976,55.1541220019296
"winter flounder",1977,56.3440917797653
"winter flounder",1978,59.6808626154665
"winter flounder",1979,141.276449105247
"winter flounder",1980,53.7987045166261
"winter flounder",1981,79.3754309780174
"winter flounder",1982,33.9038825429225
"winter flounder",1983,146.785067646423
"winter flounder",1984,36.0073928347424
"winter flounder",1985,49.6847252333381
"winter flounder",1986,74.3941615349773
"winter flounder",1987,164.147993419453
"winter flounder",1988,28.146654456042
"winter flounder",1989,25.4141971082465
"winter flounder",1990,191.436770349338
"winter flounder",1991,132.655010877005
"winter flounder",1992,106.287143401243
"winter flounder",1993,146.16877285937
"winter flounder",1994,95.2843804398296
"winter flounder",1995,56.3937357857876
"winter flounder",1996,226.799394254743
"winter flounder",1997,200.233580042739
"winter flounder",1998,22.8637360732606
"winter flounder",1999,74.2867583704996
"winter flounder",2000,69.6146962640914
"winter flounder",2001,87.1979454184118
"winter flounder",2002,143.805707066068
"winter flounder",2003,153.321914814004
"winter flounder",2004,113.524944080389
"winter flounder",2005,73.0486008044291
"winter flounder",2006,94.143977463439
"winter flounder",2007,201.203578815748
"winter flounder",2008,182.321719884255
"winter flounder",2009,80.2113013300755
"winter flounder",2010,182.492800655529
"winter flounder",2011,9.01641564899962
"winter flounder",2012,92.6188711487601
"winter flounder",2013,83.8702017177945
"winter flounder",2014,102.74771794714
"winter flounder",2015,123.180793845047
"winter flounder",2016,37.3677501520811
"winter flounder",2017,90.835501922651
"winter flounder",2018,82.3214922940796
"winter flounder",2019,104.464475808189
"winter skate",1970,38.186003050631
"winter skate",1971,69.591988552107
"winter skate",1972,20.513420345736
"winter skate",1973,35.909321019045
"winter skate",1974,90.4999226201446
"winter skate",1975,31.0278173798944
"winter skate",1976,56.9136690002098
"winter skate",1977,60.8305005277217
"winter skate",1978,45.7155917898366
"winter skate",1979,14.3738927343574
"winter skate",1980,113.76743614957
"winter skate",1981,38.4251532665118
"winter skate",1982,48.2930526629926
"winter skate",1983,29.3412387300476
"winter skate",1984,49.6603385398032
"winter skate",1985,81.0869604023015
"winter skate",1986,57.9189482468374
"winter skate",1987,56.3215591798386
"winter skate",1988,14.0201522226764
"winter skate",1989,35.0832939888951
"winter skate",1990,58.9019044590288
"winter skate",1991,12.2362690306471
"winter skate",1992,90.4050668402836
"winter skate",1993,109.184582233765
"winter skate",1994,15.0616233371041
"winter skate",1995,93.5840656883676
"winter skate",1996,22.0345523566695
"winter skate",1997,46.6732444881347
"winter skate",1998,34.504032277271
"winter skate",1999,30.6386411362162
"winter skate",2000,70.2685152350472
"winter skate",2001,57.9406942818944
"winter skate",2002,91.4311096897479
"winter skate",2003,11.9669991152219
"winter skate",2004,63.0306999469099
"winter skate",2005,135.754842496583
"winter skate",2006,24.4467804905094
"winter skate",2007,94.9829600588523
"winter skate",2008,63.1531023588853
"winter skate",2009,50.3634219304344
"winter skate",2010,115.525719276085
"winter skate",2011,77.292483922471
"winter skate",2012,37.0451874353682
"winter skate",2013,84.5540556238046
"winter skate",2014,65.3127266341214
"winter skate",2015,114.603885136414
"winter skate",2016,83.1455513781085
"winter skate",2017,65.330435742037
"winter skate",2018,65.2811069556001
"winter skate",2019,40.9461132900867
"witch flounder",1970,36.8528129218838
"witch flounder",1971,21.1420592217749
"witch flounder",1972,124.33163266812
"witch flounder",1973,148.472513555302
"witch flounder",1974,47.2051952698238
"witch flounder",1975,4.49107097329177
"witch flounder",1976,37.4050145940464
"witch flounder",1977,42.2344974332466
"witch flounder",1978,53.2547104257522
"witch flounder",1979,16.0485287836687
"witch flounder",1980,157.214141698294
"witch flounder",1981,15.8218723085471
"witch flounder",1982,107.584010906095
"witch flounder",1983,21.3054471385147
"witch flounder",1984,69.015928071865
"witch flounder",1985,116.500884761964
"witch flounder",1986,39.5197965622416
"witch flounder",1987,269.406494627694
"witch flounder",1988,120.752359058499
"witch flounder",1989,53.1761905066079
"witch flounder",1990,107.337088379675
"witch flounder",1991,112.90138997157
"witch flounder",1992,67.8044042159228
"witch flounder",1993,81.8477747710075
"witch flounder",1994,56.2368257356379
"witch flounder",1995,37.3211873256788
"witch flounder",1996,108.303484406154
"witch flounder",1997,41.9964982866378
"witch flounder",1998,78.0581088171852
"witch flounder",1999,88.4518423218249
"witch flounder",2000,20.0588331677098
"witch flounder",2001,18.2978684256612
"witch flounder",2002,103.120915463035
"witch flounder",2003,77.124336258359
"witch flounder",2004,69.5883367049136
"witch flounder",2005,46.2280812811352
"witch flounder",2006,55.1320067790746
"witch flounder",2007,68.0184542068653
"witch flounder",2008,43.5889948058738
"witch flounder",2009,61.4109839947315
"witch flounder",2010,55.8890563887598
"witch flounder",2011,225.353430010919
"witch flounder",2012,399.531077533466
"witch flounder",2013,260.130625045452
"witch flounder",2014,42.1806468964878
"witch flounder",2015,44.5322463758313
"witch flounder",2016,56.8619279382696
"witch flounder",2017,26.7368810340865
"witch flounder",2018,23.651926564851
"witch flounder",2019,109.410035616674
"yellowtail flounder",1970,22.1627762841013
"yellowtail flounder",1971,34.9420622955243
"yellowtail flounder",1972,7.57452381959487
"yellowtail flounder",1973,238.871038775553
"yellowtail flounder",1974,152.762312168442
"yellowtail flounder",1975,80.3611132467274
"yellowtail flounder",1976,85.3472232350554
"yellowtail flounder",1977,114.369262696298
"yellowtail flounder",1978,221.425975741168
"yellowtail flounder",1979,43.7713372475154
"yellowtail flounder",1980,155.857309986204
"yellowtail flounder",1981,111.709326453985
"yellowtail flounder",1982,45.0858369347906
"yellowtail flounder",1983,57.7998772858138
"yellowtail flounder",1984,54.8575480194834
"yellowtail flounder",1985,52.0119315870646
"yellowtail flounder",1986,70.0643042373046
"yellowtail flounder",1987,200.333710374677
"yellowtail flounder",1988,68.2840414296116
"yellowtail flounder",1989,108.955083460864
"yellowtail flounder",1990,95.1124973996117
"yellowtail flounder",1991,234.959587514122
"yellowtail flounder",1992,67.631065860101
"yellowtail flounder",1993,93.1317925181931
"yellowtail flounder",1994,51.012192605133
"yellowtail flounder",1995,159.067407903527
"yellowtail flounder",1996,11.8478913167356
"yellowtail flounder",1997,31.0260689808146
"yellowtail flounder",1998,39.5077167878359
"yellowtail flounder",1999,76.9385906670949
"yellowtail flounder",2000,77.4786884418131
"yellowtail flounder",2001,16.2221926301085
"yellowtail flounder",2002,37.272238979516
"yellowtail flounder",2003,76.105034073126
"yellowtail flounder",2004,49.9886987712484
"yellowtail flounder",2005,24.4097432261619
"yellowtail flounder",2006,72.0629332447461
"yellowtail flounder",2007,52.5560511342628
"yellowtail flounder",2008,28.3429591048164
"yellowtail flounder",2009,72.5230402224514
"yellowtail flounder",2010,143.413857326146
"yellowtail flounder",2011,56.8523078515978
"yellowtail flounder",2012,52.7437008900089
"yellowtail flounder",2013,42.2048893328582
"yellowtail flounder",2014,107.819571951011
"yellowtail flounder",2015,143.289218378509
"yellowtail flounder",2016,72.1384934642823
"yellowtail flounder",2017,48.7567691020544
"yellowtail flounder",2018,213.016648040876
"yellowtail flounder",2019,30.3725031506562
