"Common Name","Year","Season","Center of Latitude","Center of Longitude"
"thorny skate",1973,"Spring",42.4366310267686,-68.1269352220943
"thorny skate",1974,"Spring",42.488069081878,-68.0293430028671
"thorny skate",1975,"Spring",42.5459806222424,-68.8036267251197
"thorny skate",1976,"Spring",42.3687668534959,-68.4968809785887
"thorny skate",1977,"Spring",42.3065832404787,-68.7432329248276
"thorny skate",1978,"Spring",42.5140942606105,-68.4781792187264
"thorny skate",1979,"Spring",42.6748133382738,-68.3268693195263
"thorny skate",1980,"Spring",42.5180556603404,-68.7035753819381
"thorny skate",1981,"Spring",42.7131269160026,-68.6943347606749
"thorny skate",1982,"Spring",42.6584762669838,-69.1539464601137
"thorny skate",1983,"Spring",42.5680566116862,-69.0017038455275
"thorny skate",1984,"Spring",42.3460554039519,-68.7153888838211
"thorny skate",1985,"Spring",42.8732242119723,-69.0195889875735
"thorny skate",1986,"Spring",42.6693473970092,-68.7170173360595
"thorny skate",1987,"Spring",42.8737168329633,-69.7016246138462
"thorny skate",1988,"Spring",42.5353728192002,-68.1294295780453
"thorny skate",1989,"Spring",42.931766577477,-69.1212127200376
"thorny skate",1990,"Spring",42.5311203589575,-68.8465620344073
"thorny skate",1991,"Spring",42.7679253000739,-68.926864146711
"thorny skate",1992,"Spring",43.0699979647642,-68.7848995762043
"thorny skate",1993,"Spring",42.76301637585,-68.7651655764542
"thorny skate",1994,"Spring",43.2056411782576,-68.1648094757788
"thorny skate",1995,"Spring",42.5049414831943,-69.0229914396539
"thorny skate",1996,"Spring",42.919798132675,-69.8210848182392
"thorny skate",1997,"Spring",43.1660935281084,-68.1028113557515
"thorny skate",1998,"Spring",42.4346469049399,-69.0610292769807
"thorny skate",1999,"Spring",43.0020975571302,-68.113793891054
"thorny skate",2000,"Spring",42.4188790676156,-69.1295191814129
"thorny skate",2001,"Spring",42.4864745218508,-68.1442834099219
"thorny skate",2002,"Spring",43.4431887128722,-67.679137383703
"thorny skate",2003,"Spring",42.46392480549,-69.0507501353185
"thorny skate",2004,"Spring",42.554917183909,-67.0120420826138
"thorny skate",2005,"Spring",43.1560164413622,-67.3148569548691
"thorny skate",2006,"Spring",41.9293634774886,-68.4032624564053
"thorny skate",2007,"Spring",42.0262115736985,-67.3501418490006
"thorny skate",2008,"Spring",42.3192072199369,-67.3127953002276
"thorny skate",2009,"Spring",42.271073385833,-68.2760505063937
"thorny skate",2010,"Spring",42.7221046615219,-68.4323756401754
"thorny skate",2011,"Spring",42.2393078176548,-68.5275757253632
"thorny skate",2012,"Spring",42.6758857106653,-68.6540743459044
"thorny skate",2013,"Spring",42.4959983944413,-68.2532411482711
"thorny skate",2014,"Spring",42.8818815221133,-68.9095878867676
"thorny skate",2015,"Spring",42.507092167423,-68.4706596386672
"thorny skate",2016,"Spring",42.173562693748,-66.9401460341773
"thorny skate",2017,"Spring",42.6484245733422,-70.1725694884771
"thorny skate",2018,"Spring",42.7057442819234,-69.6049582784824
"thorny skate",2019,"Spring",42.4485878096897,-69.4252163868409
"thorny skate",1970,"Fall",42.8809016163256,-68.5011309712516
"thorny skate",1971,"Fall",42.5536012043642,-68.1520165956652
"thorny skate",1972,"Fall",42.2113536194109,-68.1899079598381
"thorny skate",1973,"Fall",42.3448959407853,-68.1651145032423
"thorny skate",1974,"Fall",41.6705426685136,-68.4626992585662
"thorny skate",1975,"Fall",41.6662879243898,-68.9700521826121
"thorny skate",1976,"Fall",41.5858208539103,-68.311911496087
"thorny skate",1977,"Fall",41.9784170632947,-68.5209450568828
"thorny skate",1978,"Fall",42.236145607181,-68.0108239347637
"thorny skate",1979,"Fall",42.1548836299392,-67.9020674200533
"thorny skate",1980,"Fall",42.5702883258397,-68.3875076954937
"thorny skate",1981,"Fall",42.922411200659,-68.4931793740791
"thorny skate",1982,"Fall",42.208097648732,-68.223888215438
"thorny skate",1983,"Fall",42.9465429370017,-69.0631124407906
"thorny skate",1984,"Fall",42.8429675877519,-69.3658856634607
"thorny skate",1985,"Fall",42.9178047858306,-69.0138127373647
"thorny skate",1986,"Fall",42.641806856661,-69.3635364772565
"thorny skate",1987,"Fall",42.7585955365541,-67.5770887772983
"thorny skate",1988,"Fall",42.1780956888584,-69.0411381653321
"thorny skate",1989,"Fall",42.519150390202,-68.4113497526688
"thorny skate",1990,"Fall",42.1644934691842,-68.9198208587456
"thorny skate",1991,"Fall",42.0229388473399,-68.8376394114995
"thorny skate",1992,"Fall",42.5831247596486,-67.6371232323278
"thorny skate",1993,"Fall",41.7100974912794,-69.2995756252746
"thorny skate",1994,"Fall",41.643089524222,-68.7414514653792
"thorny skate",1995,"Fall",41.8825371039602,-68.8814607183426
"thorny skate",1996,"Fall",42.266059837995,-67.3142307435169
"thorny skate",1997,"Fall",42.3978034024849,-67.5649285376057
"thorny skate",1998,"Fall",42.779969656356,-67.9680941397926
"thorny skate",1999,"Fall",41.7713960625163,-69.0286630549918
"thorny skate",2000,"Fall",42.6845993778489,-69.2175942349444
"thorny skate",2001,"Fall",42.0339841608225,-68.5284453717544
"thorny skate",2002,"Fall",42.6557508664082,-68.0944152433262
"thorny skate",2003,"Fall",42.5930427821541,-67.1315559684254
"thorny skate",2004,"Fall",42.3466985932194,-67.1821702454334
"thorny skate",2005,"Fall",42.0246805550052,-68.2529201411188
"thorny skate",2006,"Fall",42.7381255462823,-69.0979934183173
"thorny skate",2007,"Fall",42.9313391932878,-68.4970943597401
"thorny skate",2008,"Fall",42.842331130033,-68.8392939379689
"thorny skate",2009,"Fall",41.9024494345277,-68.3674318544443
"thorny skate",2010,"Fall",41.8864979090873,-68.1873622202519
"thorny skate",2011,"Fall",42.5670882147216,-68.3783193046234
"thorny skate",2012,"Fall",42.5308247507701,-69.3094192507423
"thorny skate",2013,"Fall",41.771258719434,-67.3004389804198
"thorny skate",2014,"Fall",42.3940525672549,-68.2297342537872
"thorny skate",2015,"Fall",42.2910958706101,-69.0550757824079
"thorny skate",2016,"Fall",42.4469359102666,-68.9656397857906
"thorny skate",2017,"Fall",42.7158683289379,-68.3546979428268
"thorny skate",2018,"Fall",42.3478809909199,-68.9153641251466
"thorny skate",2019,"Fall",42.6982557498461,-68.7986756286586
"weakfish",1970,"Spring",38.783333,-73.866667
"weakfish",1971,"Spring",36.116667,-75.083333
"weakfish",1972,"Spring",36.8016880241636,-75.1490864516729
"weakfish",1973,"Spring",35.9667106981117,-74.9999841096692
"weakfish",1976,"Spring",36.066667,-74.866667
"weakfish",1977,"Spring",36.9459771034483,-74.7626438275862
"weakfish",1978,"Spring",36.333333,-74.8
"weakfish",1980,"Spring",39.306250125,-72.15625
"weakfish",1985,"Spring",38.8166665806452,-73.1688171935484
"weakfish",1986,"Spring",39.233333,-72.766667
"weakfish",1992,"Spring",38.7340581304348,-73.316666826087
"weakfish",1993,"Spring",37.1249998333333,-74.6916665
"weakfish",1994,"Spring",37.6533334,-74.113333
"weakfish",1995,"Spring",37.2977778666667,-74.4144446
"weakfish",1996,"Spring",37.4120369444444,-73.5837964166667
"weakfish",2000,"Spring",36.1578033636364,-74.7816366363636
"weakfish",2001,"Spring",36.5521410970464,-74.4450681209564
"weakfish",2002,"Spring",39.2867351060368,-72.0478879690289
"weakfish",2005,"Spring",40.185607,-71.063607
"weakfish",2006,"Spring",40.2638275641026,-71.2252313589744
"weakfish",2010,"Spring",39.546853097337,-72.3075142836474
"weakfish",2011,"Spring",39.9017180031056,-71.3258258291925
"weakfish",2012,"Spring",40.021731492284,-72.0061857125771
"weakfish",2013,"Spring",36.0483090694623,-74.8178240466206
"weakfish",2014,"Spring",39.7107277394455,-72.4304246155561
"weakfish",2015,"Spring",39.6587061093494,-72.2496417736468
"weakfish",2016,"Spring",37.8593885331148,-74.294195824918
"weakfish",2017,"Spring",39.0325096282199,-72.7647521191251
"weakfish",2019,"Spring",40.1503356972904,-71.5354221672312
"weakfish",1971,"Fall",37.483333,-75.216667
"weakfish",1972,"Fall",40.6770985006524,-72.1062154804906
"weakfish",1973,"Fall",36.55,-75.533333
"weakfish",1974,"Fall",36.933333,-75.583333
"weakfish",1975,"Fall",35.5175906416256,-75.1303773423645
"weakfish",1976,"Fall",40.7102711046512,-71.8304263488372
"weakfish",1977,"Fall",39.1158195423729,-72.8423728813559
"weakfish",1979,"Fall",40.978488372093,-70.6486433139535
"weakfish",1982,"Fall",40.9999996875,-71.5968746875
"weakfish",1984,"Fall",38.4485122321429,-74.8068452410714
"weakfish",1985,"Fall",37.4220427956989,-75.2369175376344
"weakfish",1986,"Fall",37.75,-75.066667
"weakfish",1989,"Fall",37.533333,-75.333333
"weakfish",1995,"Fall",37.1097133869427,-75.4946653105095
"weakfish",1996,"Fall",37.433333,-75.283333
"weakfish",1997,"Fall",37.833333,-75.05
"weakfish",1998,"Fall",36.5944443333333,-75.3499996666666
"weakfish",1999,"Fall",37.4947322300995,-74.9983453161635
"weakfish",2000,"Fall",39.4160322475248,-73.2473726039604
"weakfish",2003,"Fall",37.795800510351,-74.94947869937
"weakfish",2005,"Fall",38.0551,-74.909083
"weakfish",2006,"Fall",38.4494667977395,-74.6914625671123
"weakfish",2007,"Fall",37.649147,-75.035455
"weakfish",2008,"Fall",37.6984365342729,-75.2262469199231
"weakfish",2009,"Fall",35.9562158735632,-75.0913356781609
"weakfish",2010,"Fall",40.0461861855979,-73.0648400055722
"weakfish",2011,"Fall",38.4440961515814,-74.6902334426213
"weakfish",2012,"Fall",37.2727301561283,-75.2981650955913
"weakfish",2014,"Fall",36.9961222768362,-75.1051053653484
"weakfish",2015,"Fall",35.629337,-74.956495
"weakfish",2016,"Fall",38.3096009515914,-74.8137511536621
"weakfish",2018,"Fall",38.3623138983581,-74.8673103565198
"weakfish",2019,"Fall",37.9415778261811,-74.9109640425845
"white hake",1970,"Spring",42.4096148565231,-67.5977748682281
"white hake",1971,"Spring",42.3596326232548,-68.6994727010468
"white hake",1972,"Spring",42.8382144106827,-68.4730889809635
"white hake",1973,"Spring",42.4063354650669,-68.8882325686436
"white hake",1974,"Spring",42.7358716545348,-68.5350751430646
"white hake",1975,"Spring",42.7100484070953,-68.0346965079422
"white hake",1976,"Spring",42.6472610418721,-68.1924016919577
"white hake",1977,"Spring",43.066138325705,-68.4471688709796
"white hake",1978,"Spring",42.6079262017223,-68.7638551724697
"white hake",1979,"Spring",42.9491316648035,-68.1974952927363
"white hake",1980,"Spring",42.1710640481948,-68.8052112416605
"white hake",1981,"Spring",42.6400432038823,-67.8158499716781
"white hake",1982,"Spring",42.3267225176402,-68.1939318703085
"white hake",1983,"Spring",42.3085812061952,-68.3885499579475
"white hake",1984,"Spring",42.3503551495572,-67.5070654567094
"white hake",1985,"Spring",42.6889802499419,-67.7376151881996
"white hake",1986,"Spring",42.2380945067229,-68.1428801810398
"white hake",1987,"Spring",42.5050313995326,-68.3148771010724
"white hake",1988,"Spring",42.606405743124,-67.7251782056321
"white hake",1989,"Spring",42.6587457098138,-67.6733726932893
"white hake",1990,"Spring",42.8154700965808,-67.228652754278
"white hake",1991,"Spring",42.6197539197357,-67.3641279909537
"white hake",1992,"Spring",42.5310409944968,-67.6236463236141
"white hake",1993,"Spring",42.6643042691453,-67.6648402019649
"white hake",1994,"Spring",42.4390473035148,-67.5945845060559
"white hake",1995,"Spring",42.5977072611159,-67.6692235893378
"white hake",1996,"Spring",42.5457177695378,-67.1351413657942
"white hake",1997,"Spring",42.9073426648077,-68.0743223739361
"white hake",1998,"Spring",42.963040831991,-68.3596363546241
"white hake",1999,"Spring",42.8865242616285,-67.6810407763656
"white hake",2000,"Spring",42.9523372101361,-67.8374876709147
"white hake",2001,"Spring",42.9382232095068,-67.9087213805667
"white hake",2002,"Spring",42.6720279317779,-67.8253004143809
"white hake",2003,"Spring",43.1598578963008,-67.870865847384
"white hake",2004,"Spring",43.0554213262269,-67.327946471982
"white hake",2005,"Spring",42.8004113053308,-68.0645510838736
"white hake",2006,"Spring",42.7746673877535,-67.9890883523449
"white hake",2007,"Spring",42.4507866161319,-68.3836806223781
"white hake",2008,"Spring",42.6266708493017,-68.0539861821664
"white hake",2009,"Spring",42.5226404446297,-67.3171952005992
"white hake",2010,"Spring",42.5423239352565,-67.701608338288
"white hake",2011,"Spring",42.8152907197369,-68.0144952547017
"white hake",2012,"Spring",42.6740209830356,-67.5737037553821
"white hake",2013,"Spring",42.7674484569651,-67.3431634624537
"white hake",2014,"Spring",43.3752879208517,-67.640833809694
"white hake",2015,"Spring",42.7833867353585,-67.6202505305993
"white hake",2016,"Spring",42.9937716437261,-67.9333189508106
"white hake",2017,"Spring",42.674377819518,-67.431632045097
"white hake",2018,"Spring",42.8188983000049,-67.7546962462337
"white hake",2019,"Spring",43.1108092873288,-67.4311655831896
"white hake",1970,"Fall",42.9972149009597,-68.8571003370655
"white hake",1971,"Fall",43.2398709340121,-68.981427814794
"white hake",1972,"Fall",43.2153493371059,-68.677283969511
"white hake",1973,"Fall",42.9261114550892,-68.5363127629507
"white hake",1974,"Fall",43.0290580413166,-68.6056257168184
"white hake",1975,"Fall",42.7549973703274,-68.0623243326414
"white hake",1976,"Fall",43.075660296003,-68.8339656219059
"white hake",1977,"Fall",42.8797790679803,-68.8533533677897
"white hake",1978,"Fall",42.7342808851535,-68.3656883966407
"white hake",1979,"Fall",42.5900163076698,-68.2334001995367
"white hake",1980,"Fall",42.5311918823681,-68.0193118135987
"white hake",1981,"Fall",43.0629893878998,-68.4965890780997
"white hake",1982,"Fall",42.9264892487516,-68.7289695519519
"white hake",1983,"Fall",42.9659968458858,-69.4212212650347
"white hake",1984,"Fall",42.7448759190178,-68.1396414152601
"white hake",1985,"Fall",42.7614919662128,-67.97245014517
"white hake",1986,"Fall",43.0214205967176,-68.5200950251695
"white hake",1987,"Fall",42.7817462806739,-68.1065516792226
"white hake",1988,"Fall",43.1101609456834,-68.6803427047531
"white hake",1989,"Fall",42.7144574294887,-68.1502751981641
"white hake",1990,"Fall",43.2986595991645,-68.194209844907
"white hake",1991,"Fall",43.1101249688953,-67.9679702854121
"white hake",1992,"Fall",42.863160714382,-68.3875623307519
"white hake",1993,"Fall",42.9375641930563,-68.3567592923308
"white hake",1994,"Fall",43.5160087693103,-67.7684225450025
"white hake",1995,"Fall",43.1010566389711,-68.703202826368
"white hake",1996,"Fall",43.0411011023515,-68.2134697354834
"white hake",1997,"Fall",42.8739773252082,-68.6742726354802
"white hake",1998,"Fall",43.0545801031053,-68.3368193152682
"white hake",1999,"Fall",43.1268067274673,-68.6846684708617
"white hake",2000,"Fall",43.0973117490178,-68.7722444645761
"white hake",2001,"Fall",42.9720450725244,-68.3871209544457
"white hake",2002,"Fall",43.2729354409312,-68.2893493071568
"white hake",2003,"Fall",43.5727801943775,-67.7714024967154
"white hake",2004,"Fall",43.0551112576696,-68.3239146486115
"white hake",2005,"Fall",43.0293869342126,-68.2308088732705
"white hake",2006,"Fall",43.1563631718002,-68.7173618149144
"white hake",2007,"Fall",42.9761495420126,-68.5074305054859
"white hake",2008,"Fall",43.2854776863887,-68.0061776183268
"white hake",2009,"Fall",42.9236760176603,-67.684946741646
"white hake",2010,"Fall",42.9210040650165,-68.4119344835232
"white hake",2011,"Fall",42.7662515583467,-69.2570114418814
"white hake",2012,"Fall",43.0531837182963,-68.425240149499
"white hake",2013,"Fall",43.1931061305494,-67.9125876362282
"white hake",2014,"Fall",43.0525328995965,-68.136835749603
"white hake",2015,"Fall",43.457811871249,-67.8071199509437
"white hake",2016,"Fall",43.6390517549609,-67.7676357031532
"white hake",2017,"Fall",43.3091306457045,-67.84865232034
"white hake",2018,"Fall",42.7594990374472,-68.8770664318558
"white hake",2019,"Fall",43.4059768267864,-68.0512039267544
"windowpane",1970,"Spring",40.6982165910707,-69.6790512712957
"windowpane",1971,"Spring",40.6937675476964,-69.7985484953072
"windowpane",1972,"Spring",40.563959680134,-70.7578319243735
"windowpane",1973,"Spring",40.4920339536015,-70.8252961145271
"windowpane",1974,"Spring",40.5745286058308,-70.1639955884702
"windowpane",1975,"Spring",40.7622216132812,-69.1647095197948
"windowpane",1976,"Spring",40.5615315579118,-68.7460712052771
"windowpane",1977,"Spring",40.8731400675117,-68.0256226299132
"windowpane",1978,"Spring",40.6752869063619,-68.5514586359056
"windowpane",1979,"Spring",40.8630393416638,-69.1557018999714
"windowpane",1980,"Spring",40.7203005032797,-70.471308151999
"windowpane",1981,"Spring",40.3490086476308,-69.6853047474885
"windowpane",1982,"Spring",40.3890604781507,-70.5579839802404
"windowpane",1983,"Spring",40.8609045032414,-68.6555970074946
"windowpane",1984,"Spring",40.7060131374718,-69.6648082490533
"windowpane",1985,"Spring",40.5560950285957,-69.4566468404113
"windowpane",1986,"Spring",39.5554754452985,-71.6076137485257
"windowpane",1987,"Spring",41.0030581850692,-68.418020404419
"windowpane",1988,"Spring",41.2131059210302,-68.4089978587408
"windowpane",1989,"Spring",40.7521578273877,-68.3509557814717
"windowpane",1990,"Spring",41.1450685751803,-68.9423033947997
"windowpane",1991,"Spring",41.1239940431912,-68.8834459564822
"windowpane",1992,"Spring",41.2331655601426,-68.4711891860976
"windowpane",1993,"Spring",40.8917481363993,-68.3765426066148
"windowpane",1994,"Spring",40.8748355558655,-68.2173093450777
"windowpane",1995,"Spring",41.0651509273313,-69.7024637431887
"windowpane",1996,"Spring",41.0502809470347,-68.825490576643
"windowpane",1997,"Spring",40.8126219239798,-68.8611472280608
"windowpane",1998,"Spring",40.7221802871983,-70.9745712822839
"windowpane",1999,"Spring",40.8756663622233,-68.8729299973592
"windowpane",2000,"Spring",41.0980781153324,-67.8639412900851
"windowpane",2001,"Spring",41.068858429865,-68.6180569314818
"windowpane",2002,"Spring",41.0098960826786,-68.6939278936969
"windowpane",2003,"Spring",41.105732818236,-67.8249122191949
"windowpane",2004,"Spring",40.9365740813,-67.9379730191654
"windowpane",2005,"Spring",41.0419492868976,-68.2503772158977
"windowpane",2006,"Spring",41.039113208088,-67.9538017612617
"windowpane",2007,"Spring",40.7104960485315,-68.1146409014204
"windowpane",2008,"Spring",41.0925476290013,-67.8015032817204
"windowpane",2009,"Spring",40.7211328203929,-69.2326777875383
"windowpane",2010,"Spring",40.9589983764362,-69.0163199638117
"windowpane",2011,"Spring",40.6299569748525,-69.4834389697734
"windowpane",2012,"Spring",40.7573827917607,-69.8599394819734
"windowpane",2013,"Spring",40.9306707477291,-69.2616515615272
"windowpane",2014,"Spring",40.6706866665878,-70.321107634551
"windowpane",2015,"Spring",40.3907653221166,-70.2068085532936
"windowpane",2016,"Spring",40.7416835557435,-70.2246745010132
"windowpane",2017,"Spring",40.5952128251996,-69.2817358149923
"windowpane",2018,"Spring",40.3847879170948,-70.4730909200545
"windowpane",2019,"Spring",40.7707190096158,-69.0316832284556
"windowpane",1970,"Fall",40.7885127312628,-69.8190261194937
"windowpane",1971,"Fall",40.7987175489367,-70.4119111682895
"windowpane",1972,"Fall",41.0699036031879,-68.8692249062076
"windowpane",1973,"Fall",41.1621075933596,-68.6025320383521
"windowpane",1974,"Fall",41.0608230124998,-68.1837429378362
"windowpane",1975,"Fall",41.1335075980804,-68.5610897007517
"windowpane",1976,"Fall",41.2848576516503,-67.9998893792907
"windowpane",1977,"Fall",41.23988871153,-67.970012191389
"windowpane",1978,"Fall",41.2580819962555,-68.3577266663024
"windowpane",1979,"Fall",41.112189025572,-69.2209408719418
"windowpane",1980,"Fall",41.3791801280685,-68.194731374843
"windowpane",1981,"Fall",41.263786224901,-68.5068107987179
"windowpane",1982,"Fall",40.8437970104922,-69.6060136010069
"windowpane",1983,"Fall",41.1302768011764,-69.0469262177293
"windowpane",1984,"Fall",41.4459366496125,-67.9874393309985
"windowpane",1985,"Fall",40.9985888362194,-69.078395063052
"windowpane",1986,"Fall",41.417054718589,-68.4836888440338
"windowpane",1987,"Fall",41.3969217822323,-68.683004618108
"windowpane",1988,"Fall",41.1205845160336,-68.5298793701801
"windowpane",1989,"Fall",41.3320491223069,-68.4459339447376
"windowpane",1990,"Fall",41.5617010619368,-68.0329923260904
"windowpane",1991,"Fall",40.9234797020372,-69.4130155105512
"windowpane",1992,"Fall",41.2372058354888,-68.8172955317903
"windowpane",1993,"Fall",41.5485374405267,-67.9577576130668
"windowpane",1994,"Fall",41.1022923706154,-68.7616399427335
"windowpane",1995,"Fall",41.4403098438492,-68.1912941079364
"windowpane",1996,"Fall",41.2182672947067,-68.3415668531418
"windowpane",1997,"Fall",41.2706999855936,-68.1194871184518
"windowpane",1998,"Fall",41.2422586696991,-67.9394825718607
"windowpane",1999,"Fall",41.3819298700343,-68.081075169926
"windowpane",2000,"Fall",41.2763951632569,-67.8513826901127
"windowpane",2001,"Fall",41.1928433232479,-68.3640203506048
"windowpane",2002,"Fall",41.2915853483618,-68.2910701221972
"windowpane",2003,"Fall",41.369968356302,-68.1329830096336
"windowpane",2004,"Fall",41.5338704167238,-68.0098777329164
"windowpane",2005,"Fall",41.3162297725602,-67.9119590629693
"windowpane",2006,"Fall",41.0741207680692,-68.2615227797594
"windowpane",2007,"Fall",41.3570055454282,-68.2569832384679
"windowpane",2008,"Fall",41.1796280739943,-68.198903033663
"windowpane",2009,"Fall",41.2856943982487,-68.4765630842408
"windowpane",2010,"Fall",40.8958455666053,-69.3805741575202
"windowpane",2011,"Fall",40.6261485352802,-70.4072918552364
"windowpane",2012,"Fall",40.8171730058332,-69.9413856240997
"windowpane",2013,"Fall",41.2781405931871,-68.0503832894069
"windowpane",2014,"Fall",41.1563377309378,-68.8119326000336
"windowpane",2015,"Fall",41.214714083807,-68.5672399393619
"windowpane",2016,"Fall",41.1359820171805,-68.8991715159631
"windowpane",2017,"Fall",41.2803837982676,-67.4443664987294
"windowpane",2018,"Fall",41.2285834190498,-69.6361768259366
"windowpane",2019,"Fall",41.2409987542729,-68.6183164474713
"winter flounder",1970,"Spring",41.2524841698903,-69.1836235374899
"winter flounder",1971,"Spring",41.448116616932,-68.7120452273378
"winter flounder",1972,"Spring",41.8611985291191,-67.7744684763036
"winter flounder",1973,"Spring",41.5885926748748,-68.6329474999534
"winter flounder",1974,"Spring",41.7395247931729,-67.6555776558295
"winter flounder",1975,"Spring",41.4201378725578,-68.1487669868135
"winter flounder",1976,"Spring",41.8131220013164,-68.1885065630806
"winter flounder",1977,"Spring",42.0983444858772,-68.4727680782963
"winter flounder",1978,"Spring",41.7688590478153,-68.1924617794193
"winter flounder",1979,"Spring",42.5096827088009,-68.3050999497347
"winter flounder",1980,"Spring",41.3486046759704,-70.3396401473836
"winter flounder",1981,"Spring",42.0532174644997,-69.1025227266628
"winter flounder",1982,"Spring",41.654372258425,-69.1970195256934
"winter flounder",1983,"Spring",41.6719604559335,-68.0696642681204
"winter flounder",1984,"Spring",41.4919574212043,-68.6097943769971
"winter flounder",1985,"Spring",41.5271668711055,-68.9523290042036
"winter flounder",1986,"Spring",41.4575610840657,-68.947249135887
"winter flounder",1987,"Spring",42.7121712653944,-67.6870617432656
"winter flounder",1988,"Spring",41.6277318571585,-68.6774415279394
"winter flounder",1989,"Spring",42.5575461587549,-69.2274968974468
"winter flounder",1990,"Spring",42.0521836055741,-67.9848693809322
"winter flounder",1991,"Spring",42.0293163313857,-68.3170449426427
"winter flounder",1992,"Spring",41.9557405377718,-69.5764366849931
"winter flounder",1993,"Spring",42.1858200471054,-68.1742914583153
"winter flounder",1994,"Spring",42.0027261166438,-69.2402896590257
"winter flounder",1995,"Spring",41.9006129271214,-69.3882281934811
"winter flounder",1996,"Spring",42.7110280249498,-67.150796634725
"winter flounder",1997,"Spring",41.988751325716,-67.9790360308857
"winter flounder",1998,"Spring",41.3852207939032,-69.6593573255514
"winter flounder",1999,"Spring",41.4323290543658,-68.3895906146241
"winter flounder",2000,"Spring",41.7422303227775,-68.4758348966331
"winter flounder",2001,"Spring",42.2757943120856,-68.5570442420513
"winter flounder",2002,"Spring",41.8806387009334,-67.9483860122906
"winter flounder",2003,"Spring",42.5715032785145,-68.1054559877568
"winter flounder",2004,"Spring",42.2865032480868,-69.44289816491
"winter flounder",2005,"Spring",42.2858490526302,-68.4793308487228
"winter flounder",2006,"Spring",41.9811565447852,-70.1522090394967
"winter flounder",2007,"Spring",42.6493384089951,-67.464549697864
"winter flounder",2008,"Spring",42.021271944587,-67.2616874882165
"winter flounder",2009,"Spring",42.1616563876207,-68.3365955452479
"winter flounder",2010,"Spring",42.7730506440727,-67.4412382473015
"winter flounder",2011,"Spring",41.9237567984175,-68.473387678264
"winter flounder",2012,"Spring",41.9233579324001,-68.9111198309023
"winter flounder",2013,"Spring",42.0714550646251,-67.9690490029037
"winter flounder",2014,"Spring",42.0138742493077,-67.8881897181462
"winter flounder",2015,"Spring",42.673158749436,-69.0114189387976
"winter flounder",2016,"Spring",42.4376650801045,-68.8211083058155
"winter flounder",2017,"Spring",41.6949428196934,-68.5412624774355
"winter flounder",2018,"Spring",42.1562379779098,-69.4545887663503
"winter flounder",2019,"Spring",42.8370883575854,-67.9339991281783
"winter flounder",1970,"Fall",41.4559976534364,-68.5763075968054
"winter flounder",1971,"Fall",41.3813492463642,-69.7754116079473
"winter flounder",1972,"Fall",41.3989550501086,-69.6842217390141
"winter flounder",1973,"Fall",41.174139229926,-69.5291017731082
"winter flounder",1974,"Fall",42.3023847387033,-68.8896730061238
"winter flounder",1975,"Fall",41.4513050123792,-68.4162627216787
"winter flounder",1976,"Fall",41.5161784634412,-68.7203446237439
"winter flounder",1977,"Fall",41.7010971665086,-68.8953999050346
"winter flounder",1978,"Fall",41.650360396356,-68.8936815364811
"winter flounder",1979,"Fall",41.4269566017332,-69.1992666733422
"winter flounder",1980,"Fall",41.3618718125867,-69.6953234870777
"winter flounder",1981,"Fall",41.5221447057899,-69.7422675828364
"winter flounder",1982,"Fall",41.3719484758082,-69.0435653093216
"winter flounder",1983,"Fall",41.4665051334995,-69.8126273674792
"winter flounder",1984,"Fall",41.8046926505651,-68.7222184638325
"winter flounder",1985,"Fall",41.5167607854737,-69.5489678160479
"winter flounder",1986,"Fall",41.7823720595981,-68.1648302071495
"winter flounder",1987,"Fall",41.6696684785174,-69.0978142833546
"winter flounder",1988,"Fall",41.394241201424,-68.5468964055033
"winter flounder",1989,"Fall",42.5215164843166,-68.9211803713592
"winter flounder",1990,"Fall",41.1531301422802,-69.948470071232
"winter flounder",1991,"Fall",41.278170769607,-69.5575309483995
"winter flounder",1992,"Fall",41.3856439722221,-70.6035856791752
"winter flounder",1993,"Fall",41.3779181373287,-69.564946652244
"winter flounder",1994,"Fall",41.1954767863944,-69.6247338732521
"winter flounder",1995,"Fall",41.6738342710075,-68.7798322020824
"winter flounder",1996,"Fall",41.5914642501907,-69.4506660160474
"winter flounder",1997,"Fall",41.2201457862963,-70.156985375487
"winter flounder",1998,"Fall",41.270924061908,-69.4317436135111
"winter flounder",1999,"Fall",41.5238366667577,-69.2728984118302
"winter flounder",2000,"Fall",41.499895508277,-69.2480316183008
"winter flounder",2001,"Fall",41.5393195257418,-68.9189924350881
"winter flounder",2002,"Fall",41.4212714947944,-69.5663704547789
"winter flounder",2003,"Fall",41.4156403695378,-69.1170819255
"winter flounder",2004,"Fall",41.2973996089849,-69.1035205774296
"winter flounder",2005,"Fall",41.6537959096449,-68.7202359475826
"winter flounder",2006,"Fall",41.3497367573293,-69.3971668962809
"winter flounder",2007,"Fall",41.3853509093245,-69.207496425794
"winter flounder",2008,"Fall",41.6679396028147,-69.411051984123
"winter flounder",2009,"Fall",41.5122816940402,-68.7582072818262
"winter flounder",2010,"Fall",41.7879447837303,-69.215551720309
"winter flounder",2011,"Fall",41.842763067565,-68.4681808461468
"winter flounder",2012,"Fall",41.2104816514464,-69.4869423164429
"winter flounder",2013,"Fall",41.6797276407809,-68.8347118747829
"winter flounder",2014,"Fall",42.6622401027322,-68.7788858453203
