"comname","est_year","COGy","COGx"
"sea raven",2015,42.0463246807856,-67.2577240196258
"sea raven",2016,42.0844314443699,-68.032843216017
"sea raven",2017,41.7299235928393,-68.0493593793571
"sea raven",2018,41.9161677860083,-67.3311453377433
"sea raven",2019,42.2458498237217,-67.1488669859163
"silver hake",1970,41.8946883834032,-68.394361536709
"silver hake",1971,40.0839332418484,-71.1079163475635
"silver hake",1972,41.1900495461251,-70.2184908513428
"silver hake",1973,40.5058870618909,-70.6266254345644
"silver hake",1974,41.2233479183235,-69.8182048231303
"silver hake",1975,41.6251799300473,-69.8852139462467
"silver hake",1976,41.5570369012889,-69.7465937631391
"silver hake",1977,41.3816506034971,-69.7478433300805
"silver hake",1978,40.7000358210577,-70.3275900072793
"silver hake",1979,41.7807270266019,-69.4759482169878
"silver hake",1980,41.3469635879666,-69.421296045999
"silver hake",1981,41.2547572747799,-68.9203866955607
"silver hake",1982,41.3428741837772,-69.6202055516628
"silver hake",1983,41.7830996069722,-69.815487874409
"silver hake",1984,41.1717054270317,-69.7512443938294
"silver hake",1985,41.3198238071752,-69.8738907158966
"silver hake",1986,41.8016251107242,-68.6706005187687
"silver hake",1987,41.5736543564326,-69.1943687024689
"silver hake",1988,41.6839871484093,-69.2714155424496
"silver hake",1989,41.8174578680929,-68.9405157524921
"silver hake",1990,42.1561118529984,-68.6080651428729
"silver hake",1991,42.3671260909021,-68.4869317559539
"silver hake",1992,42.6046317601764,-68.2938057418459
"silver hake",1993,42.4812042059371,-68.5417478719884
"silver hake",1994,42.302799534965,-68.6292397961679
"silver hake",1995,42.3368809666318,-69.0537213375754
"silver hake",1996,41.9139036000495,-67.3132663729663
"silver hake",1997,42.0321295470085,-69.368074259191
"silver hake",1998,42.6913663061797,-68.4397631792019
"silver hake",1999,42.5841008367409,-69.2397895303308
"silver hake",2000,42.705542262753,-68.7303569777114
"silver hake",2001,42.6041098033614,-68.7857633646052
"silver hake",2002,42.4308031924069,-68.8925253621868
"silver hake",2003,42.4693948588533,-68.539313722604
"silver hake",2004,41.9931737725713,-69.1945169643817
"silver hake",2005,41.2917762460123,-69.4986505498944
"silver hake",2006,41.5911930375291,-69.6782977613372
"silver hake",2007,42.2503044816656,-68.8270272665369
"silver hake",2008,41.9571859011637,-68.9434344095988
"silver hake",2009,41.9108560088543,-69.0559020482685
"silver hake",2010,42.2615000798284,-68.8453689619183
"silver hake",2011,41.8533662372181,-69.0178722329322
"silver hake",2012,42.7553490643501,-68.7955178983697
"silver hake",2013,42.5297618835773,-68.2800712767532
"silver hake",2014,42.6221285353182,-68.5514560966427
"silver hake",2015,42.7144279772071,-68.2211803599002
"silver hake",2016,42.8282037984937,-68.4306025024923
"silver hake",2017,42.8774748627267,-68.6373349511916
"silver hake",2018,42.5067984315794,-69.0675896412268
"silver hake",2019,42.4967927951907,-69.0937693288704
"smooth dogfish",1970,37,-75.2266664
"smooth dogfish",1971,38.0109366973642,-74.7425133177435
"smooth dogfish",1972,36.6477345143895,-74.5134239482509
"smooth dogfish",1973,40.1676378890397,-73.1946978670405
"smooth dogfish",1974,36.0662296405233,-74.9973509160128
"smooth dogfish",1975,37.4841743571122,-74.963939550549
"smooth dogfish",1976,37.3185879510889,-74.6229261532652
"smooth dogfish",1977,38.7460053413772,-74.0626539125219
"smooth dogfish",1978,36.4215930478437,-74.6791893566936
"smooth dogfish",1979,38.1932899005982,-74.7805266800446
"smooth dogfish",1980,38.0951371228163,-73.143785062699
"smooth dogfish",1981,39.9849494773707,-73.1268857758621
"smooth dogfish",1982,36.3845510854295,-74.84232016951
"smooth dogfish",1983,40.2578924045843,-73.3707176672731
"smooth dogfish",1984,38.6798738508298,-74.4525917455874
"smooth dogfish",1985,37.3426110944795,-74.5035389134041
"smooth dogfish",1986,37.0120106329681,-74.5778875185178
"smooth dogfish",1987,37.6016156918367,-74.3940475717687
"smooth dogfish",1988,37.7030399088675,-73.6039724865216
"smooth dogfish",1989,36.1116185015865,-74.7957604943021
"smooth dogfish",1990,37.404801389647,-74.5153845854626
"smooth dogfish",1991,38.0677339171821,-73.9389535216495
"smooth dogfish",1992,37.6338541339219,-73.4903424556406
"smooth dogfish",1993,36.0215587506534,-74.7811113457767
"smooth dogfish",1994,40.7645833372558,-72.2552357844139
"smooth dogfish",1995,37.2030153323035,-73.9024746282633
"smooth dogfish",1996,36.0083675981534,-74.8128415265885
"smooth dogfish",1997,36.9418872186107,-74.6391205317351
"smooth dogfish",1998,36.005093333159,-74.782301197103
"smooth dogfish",1999,38.4327753520312,-74.5100092676316
"smooth dogfish",2000,35.8117093471975,-74.8472564517624
"smooth dogfish",2001,37.9751919159029,-74.4605908245215
"smooth dogfish",2002,36.0211238912601,-74.7921997312595
"smooth dogfish",2003,35.8200418877247,-74.8335955867131
"smooth dogfish",2004,36.6642774285777,-74.3303485308438
"smooth dogfish",2005,35.9390740825036,-74.6590228281701
"smooth dogfish",2006,39.686842018427,-72.8877274886334
"smooth dogfish",2007,35.9668834491199,-74.7367437871436
"smooth dogfish",2008,36.8758929632168,-73.9582035642049
"smooth dogfish",2009,36.1374237380876,-74.7356111380272
"smooth dogfish",2010,39.3167107867348,-73.3955284003031
"smooth dogfish",2011,36.6319984569629,-74.6271573806374
"smooth dogfish",2012,35.7830120837564,-74.8027403379126
"smooth dogfish",2013,36.0602115773287,-74.7992889692857
"smooth dogfish",2014,39.5233234836991,-72.441961082591
"smooth dogfish",2015,35.9707551045571,-74.8399639092735
"smooth dogfish",2016,38.432733746682,-72.1953982343983
"smooth dogfish",2017,36.2997130140723,-74.7460290342548
"smooth dogfish",2018,36.7565269142218,-74.4815027496304
"smooth dogfish",2019,36.3776629563082,-74.673259558555
"smooth skate",1970,42.774104673065,-68.1125891594373
"smooth skate",1971,42.1350877727896,-68.1191003181112
"smooth skate",1972,42.3823706212921,-68.1791004631574
"smooth skate",1973,42.1427904580703,-68.486930448652
"smooth skate",1974,41.9212212555339,-68.5695151528221
"smooth skate",1975,42.1533900469205,-68.4631881054048
"smooth skate",1976,42.5423961374575,-68.1922597667725
"smooth skate",1977,41.821422335752,-68.625179606693
"smooth skate",1978,42.3259133297028,-67.9155773567053
"smooth skate",1979,42.5953982477396,-67.8669513235165
"smooth skate",1980,42.4360204419001,-68.4143085519945
"smooth skate",1981,42.5314928126832,-68.2675870471506
"smooth skate",1982,42.7648474311081,-68.0128780765904
"smooth skate",1983,42.5083596862124,-67.8681193573693
"smooth skate",1984,42.715438029484,-68.7203112899263
"smooth skate",1985,42.4081714416332,-67.1124853192534
"smooth skate",1986,42.6656615250431,-67.8300641761059
"smooth skate",1987,42.4977174826087,-67.7927897891304
"smooth skate",1988,42.6297231559772,-67.9377193782975
"smooth skate",1989,42.6477319877696,-67.5596459073097
"smooth skate",1990,42.8391628841133,-67.4095209805399
"smooth skate",1991,42.3577641079703,-67.7147263535
"smooth skate",1992,42.4818163602384,-67.5321076128176
"smooth skate",1993,42.2221415408309,-68.498949888556
"smooth skate",1994,42.8812981038141,-67.6522632958633
"smooth skate",1995,42.5398737222049,-68.5593932202839
"smooth skate",1996,42.4185529062467,-68.3514348717341
"smooth skate",1997,42.4170739885853,-68.3670519972139
"smooth skate",1998,42.97333800054,-68.1245450985934
"smooth skate",1999,43.9052836886808,-67.708820053589
"smooth skate",2000,42.309353790012,-68.2276583864818
"smooth skate",2001,42.4173190128657,-67.6740923651807
"smooth skate",2002,43.56569927325,-67.5913701900363
"smooth skate",2003,43.1760974401329,-67.8915899174317
"smooth skate",2004,43.9174653897271,-67.1663312597678
"smooth skate",2005,42.6816174345073,-67.8846096705718
"smooth skate",2006,41.9212863253952,-69.0100252692441
"smooth skate",2007,42.463654118145,-67.4854891654379
"smooth skate",2008,42.5599623073712,-67.0077940513966
"smooth skate",2009,42.6183213147152,-68.0371317895281
"smooth skate",2010,42.7097188887099,-67.529703889226
"smooth skate",2011,42.4920967622601,-67.4960846372571
"smooth skate",2012,42.7824748332891,-67.7075396825794
"smooth skate",2013,42.552647716026,-67.2381557243525
"smooth skate",2014,43.1618535255179,-67.9319898359057
"smooth skate",2015,42.857560609257,-67.5782014446095
"smooth skate",2016,42.7266825614242,-68.1096525785733
"smooth skate",2017,42.6957555988747,-68.0635453368726
"smooth skate",2018,42.5444235045885,-68.1689471636535
"smooth skate",2019,43.1052243625834,-68.0435169369582
"spiny dogfish",1970,40.582051631983,-70.5421785641181
"spiny dogfish",1971,38.9342618601375,-72.6395270065842
"spiny dogfish",1972,39.7853475866113,-71.8735073238852
"spiny dogfish",1973,39.5705307527708,-71.8550769433589
"spiny dogfish",1974,40.2439387243704,-71.3038880153876
"spiny dogfish",1975,40.5748427290333,-70.5820519305696
"spiny dogfish",1976,40.9736735163409,-69.6055546195402
"spiny dogfish",1977,40.8836484315208,-70.4008162698147
"spiny dogfish",1978,39.7907815725388,-70.8685585498808
"spiny dogfish",1979,41.064715079877,-69.6348089728637
"spiny dogfish",1980,40.0433562054046,-70.8314922114827
"spiny dogfish",1981,40.4002687763208,-69.9787908591826
"spiny dogfish",1982,39.6299365455852,-71.4648072138686
"spiny dogfish",1983,38.9580744142115,-71.7987488634449
"spiny dogfish",1984,39.5810013190697,-71.9060403808821
"spiny dogfish",1985,39.9937148331739,-71.228201222734
"spiny dogfish",1986,40.6593732521389,-70.0829952872681
"spiny dogfish",1987,39.3776226754794,-71.5224356412032
"spiny dogfish",1988,40.6334542806346,-70.0433590558563
"spiny dogfish",1989,38.4760457265687,-72.547754851456
"spiny dogfish",1990,40.3723643953081,-69.925205142035
"spiny dogfish",1991,40.6306369343299,-70.2956681769871
"spiny dogfish",1992,40.0436468287481,-71.2376209772315
"spiny dogfish",1993,39.3962391640931,-71.141262548808
"spiny dogfish",1994,39.627684794414,-71.1229722261814
"spiny dogfish",1995,39.6688077788209,-71.8750506915504
"spiny dogfish",1996,39.2557756170366,-71.707420427205
"spiny dogfish",1997,40.8697696369266,-69.9924408522756
"spiny dogfish",1998,40.9941647534119,-69.5779213861412
"spiny dogfish",1999,40.2762598305015,-71.0850610609158
"spiny dogfish",2000,39.82583679936,-71.6463078536272
"spiny dogfish",2001,39.7308199537275,-71.4012896873962
"spiny dogfish",2002,40.8561441810144,-69.8337956007304
"spiny dogfish",2003,39.2701392604815,-71.3911852211282
"spiny dogfish",2004,39.2539800964862,-72.1054446898324
"spiny dogfish",2005,39.6533023134865,-71.9414995243076
"spiny dogfish",2006,40.1289542352503,-71.3825194434118
"spiny dogfish",2007,39.7415568925292,-71.6333952927473
"spiny dogfish",2008,39.6164867673247,-72.0045059154893
"spiny dogfish",2009,39.721775727011,-71.8843385066215
"spiny dogfish",2010,38.2627136458861,-72.972021665129
"spiny dogfish",2011,38.4465975752775,-73.0210560291258
"spiny dogfish",2012,40.4398640374341,-70.5212861157752
"spiny dogfish",2013,40.2374916972023,-71.0133231040896
"spiny dogfish",2014,40.5413660974817,-69.9960474332527
"spiny dogfish",2015,39.437776646619,-72.0788590516881
"spiny dogfish",2016,41.445675252557,-69.6443784140552
"spiny dogfish",2017,40.2121601995042,-71.4457202692897
"spiny dogfish",2018,38.4388413580968,-72.7256912952906
"spiny dogfish",2019,38.926500481203,-72.2775013085889
"spotted hake",1970,37.0984926022971,-74.5689135898325
"spotted hake",1971,36.7037587320379,-74.6504644286359
"spotted hake",1972,37.4542390735964,-74.1016429316594
"spotted hake",1973,37.0416687663363,-74.3492964830836
"spotted hake",1974,37.8325069307986,-73.7708797126309
"spotted hake",1975,36.9579929371232,-74.2639404747558
"spotted hake",1976,37.0343958663172,-74.3868290983734
"spotted hake",1977,36.8415939057636,-74.2797276759283
"spotted hake",1978,37.8515432166457,-73.7331848697275
"spotted hake",1979,37.6923548565033,-74.14196183106
"spotted hake",1980,36.394206403364,-74.5434431629969
"spotted hake",1981,37.440867636272,-73.738518389184
"spotted hake",1982,37.6697360088376,-74.0743980792554
"spotted hake",1983,36.7855682602213,-74.562838661703
"spotted hake",1984,36.913859743224,-74.6616426194662
"spotted hake",1985,37.3228612732987,-73.8473335559477
"spotted hake",1986,37.5273130493481,-73.9536785148071
"spotted hake",1987,38.1604095255474,-73.2954502837657
"spotted hake",1988,38.4634106118909,-73.4334060575223
"spotted hake",1989,37.6712093878544,-74.0474133023633
"spotted hake",1990,37.8918070470981,-73.9366793186899
"spotted hake",1991,37.3682879144876,-74.0885117142536
"spotted hake",1992,37.9907994074268,-73.9502432859007
"spotted hake",1993,38.2142422376779,-73.8930480428771
"spotted hake",1994,38.3598654135312,-73.6522045764726
"spotted hake",1995,38.3277854353951,-73.4464590953783
"spotted hake",1996,37.5939735073599,-74.404507112454
"spotted hake",1997,38.3047135872989,-73.4834866212685
"spotted hake",1998,38.4417962172613,-73.4076806000373
"spotted hake",1999,37.7363634837937,-73.9827841745996
"spotted hake",2000,38.4416848818213,-73.2780850785967
"spotted hake",2001,38.3051551615491,-73.3430222059523
"spotted hake",2002,38.2941042121637,-73.3998772237671
"spotted hake",2003,38.0377834746803,-73.9024347280368
"spotted hake",2004,38.0440517768373,-73.9918967442878
"spotted hake",2005,37.8105663404843,-73.6660480845054
"spotted hake",2006,38.0869656808621,-73.8060894073286
"spotted hake",2007,38.6770532407506,-73.3299744765806
"spotted hake",2008,38.372501333997,-73.2955340263942
"spotted hake",2009,38.0654518910544,-73.452146492011
"spotted hake",2010,38.1380955789909,-73.531293051197
"spotted hake",2011,37.6805927543002,-73.7149973592287
"spotted hake",2012,37.2178138346379,-74.0360929172344
"spotted hake",2013,37.9897464207477,-73.453609918067
"spotted hake",2014,38.777074043604,-73.0037475968197
"spotted hake",2015,37.6694679228995,-73.4980686532273
"spotted hake",2016,38.5335261270427,-73.1132268796085
"spotted hake",2017,37.9489193132805,-72.9870976896112
"spotted hake",2018,39.01264853985,-72.6579337962198
"spotted hake",2019,38.0554907891098,-73.2155652153301
"summer flounder",1970,38.6178697693647,-73.9611624218688
"summer flounder",1971,37.5224526391571,-74.2193191161414
"summer flounder",1972,38.6789339334452,-73.5156050738637
"summer flounder",1973,39.5625521094119,-72.5693035549548
"summer flounder",1974,39.9692093697212,-71.845560881664
"summer flounder",1975,39.3421548072511,-72.5963079886082
"summer flounder",1976,39.777085403945,-70.5749450293585
"summer flounder",1977,39.177533068297,-72.9082079541242
"summer flounder",1978,38.2262570362623,-73.0089273924311
"summer flounder",1979,39.8097874768391,-71.5285949113042
"summer flounder",1980,39.0230108647071,-72.3112456591491
"summer flounder",1981,38.8404557486903,-72.624790368516
"summer flounder",1982,38.6003812876833,-73.2757526211144
"summer flounder",1983,39.1210198863841,-71.874301211602
"summer flounder",1984,38.7851155141804,-73.4843826917187
"summer flounder",1985,39.1266544020307,-72.7368977329879
"summer flounder",1986,39.2937152787524,-72.7152227472384
"summer flounder",1987,40.022307625464,-70.9267748977096
"summer flounder",1988,38.7298236667238,-72.4735188408021
"summer flounder",1989,39.1075032082794,-72.1488788227685
"summer flounder",1990,38.7990435121413,-72.7985466578366
"summer flounder",1991,37.6481313957131,-74.3006732646332
"summer flounder",1992,39.0985484443306,-72.5849896622269
"summer flounder",1993,37.8752139747859,-73.481327282588
"summer flounder",1994,38.9179945611263,-72.8466516926511
"summer flounder",1995,39.4260913135789,-72.6134554550383
"summer flounder",1996,37.8964841550671,-73.851438231278
"summer flounder",1997,39.4568189213561,-72.5689729476476
"summer flounder",1998,39.1139353930791,-73.2715339426131
"summer flounder",1999,39.1844540961731,-72.8729392487924
"summer flounder",2000,39.9630362196941,-71.9328104744231
"summer flounder",2001,39.6726424092209,-72.0152711329624
"summer flounder",2002,39.9863610587413,-71.4883436287916
"summer flounder",2003,39.8604547600051,-71.7203422171413
"summer flounder",2004,39.6480703690961,-72.2091253497205
"summer flounder",2005,39.844953951926,-71.4585156431065
"summer flounder",2006,39.9686074526336,-70.9458686136373
"summer flounder",2007,40.2596959778071,-70.5664434902666
"summer flounder",2008,40.300681698574,-71.6201948309227
"summer flounder",2009,39.8765862739746,-72.1727195994586
"summer flounder",2010,39.4374112920086,-72.3239426296281
"summer flounder",2011,39.9423347796486,-71.688533982353
"summer flounder",2012,40.2652107960073,-71.7398990764733
"summer flounder",2013,40.053199286194,-71.1455693329075
"summer flounder",2014,40.1463181051115,-71.4000836466307
"summer flounder",2015,39.8092793668074,-71.8762278313396
"summer flounder",2016,40.6052812796158,-70.8320622127745
"summer flounder",2017,39.558758882363,-71.3765071384122
"summer flounder",2018,39.8691871599728,-71.5768309234296
"summer flounder",2019,39.7487713580668,-71.5351902530601
"tautog",1970,38.616667,-74.583333
"tautog",1973,38.366667,-74.7
"tautog",1974,38.85,-74.5
"tautog",1976,38.6947371052632,-74.4956143684211
"tautog",1978,37.55,-75.15
"tautog",1979,42.4958335,-70.89166675
"tautog",1981,37.616667,-75.183333
"tautog",1984,41.033333,-71.3
"tautog",1994,40.85,-71.433333
"tautog",2003,38.856842,-74.279083
"tautog",2012,38.722418,-74.601817
"thorny skate",1970,42.7587537491455,-68.5642443932435
"thorny skate",1971,42.3488018314495,-68.368782219639
"thorny skate",1972,42.2977248398,-68.23639832548
"thorny skate",1973,42.4095590947687,-68.1382023059146
"thorny skate",1974,41.9737793908799,-68.3019588489027
"thorny skate",1975,41.9904322545544,-68.9087286447756
"thorny skate",1976,42.1567722288821,-68.4467976573522
"thorny skate",1977,42.060455018251,-68.5765145925807
"thorny skate",1978,42.255703134217,-68.043708834506
"thorny skate",1979,42.2112035190816,-67.9480828631068
"thorny skate",1980,42.5574621000486,-68.465121109875
"thorny skate",1981,42.7975784770762,-68.6131634178565
"thorny skate",1982,42.5791229607836,-68.9900772316848
"thorny skate",1983,42.741304309383,-69.0298129132442
"thorny skate",1984,42.7202077087371,-69.2051834135029
"thorny skate",1985,42.8975648402527,-69.0164352022582
"thorny skate",1986,42.6582712236694,-68.9770324986103
"thorny skate",1987,42.8361185150996,-69.0077567007234
"thorny skate",1988,42.2996020073527,-68.7310753469402
"thorny skate",1989,42.683815625695,-68.6946390570984
"thorny skate",1990,42.2882831483314,-68.8950853944016
"thorny skate",1991,42.268994414175,-68.8671087296565
"thorny skate",1992,42.789520905592,-68.1236905999545
"thorny skate",1993,41.7631380557886,-69.2726548329095
"thorny skate",1994,41.7781291158282,-68.6916166336298
"thorny skate",1995,42.0475804573811,-68.9189905070727
"thorny skate",1996,42.4431006698106,-67.9931194276294
"thorny skate",1997,42.5737010641774,-67.6880751547767
"thorny skate",1998,42.6402308230958,-68.4103629456372
"thorny skate",1999,42.0522086866409,-68.8199147827419
"thorny skate",2000,42.5961164918655,-69.1882658975179
"thorny skate",2001,42.2737735968973,-68.3248653883491
"thorny skate",2002,43.1112590536336,-67.8541899787147
"thorny skate",2003,42.5550163084387,-67.6967769270227
"thorny skate",2004,42.4387902523342,-67.1069253562795
"thorny skate",2005,42.8921273215313,-67.5336643590629
"thorny skate",2006,42.5018057853637,-68.894993474135
"thorny skate",2007,42.3568530370295,-67.7691215026037
"thorny skate",2008,42.4827117518487,-67.7899087343698
"thorny skate",2009,42.0576403430161,-68.3289602511405
"thorny skate",2010,42.1998726791661,-68.27924877324
"thorny skate",2011,42.4620368464663,-68.4261549633754
"thorny skate",2012,42.6394879681956,-68.8185091813852
"thorny skate",2013,42.2316950945339,-67.9057663710421
"thorny skate",2014,42.5788914700495,-68.4873315085822
"thorny skate",2015,42.438202009113,-68.6570541336436
"thorny skate",2016,42.224626972895,-67.3184946509877
"thorny skate",2017,42.6873013855811,-69.1246881815906
"thorny skate",2018,42.5728556955284,-69.3488850948764
"thorny skate",2019,42.5805894260561,-69.0939588263081
"weakfish",1970,38.783333,-73.866667
"weakfish",1971,37.0277776666667,-75.1722223333333
"weakfish",1972,37.1462448665725,-74.87854942855
"weakfish",1973,35.9672662852229,-75.0004921281915
"weakfish",1974,36.933333,-75.583333
"weakfish",1975,35.5175906416256,-75.1303773423645
"weakfish",1976,40.3150707553191,-72.0888298085106
"weakfish",1977,38.4007578295454,-73.4751894431818
"weakfish",1978,36.333333,-74.8
"weakfish",1979,40.978488372093,-70.6486433139535
"weakfish",1980,39.306250125,-72.15625
"weakfish",1982,40.9999996875,-71.5968746875
"weakfish",1984,38.4485122321429,-74.8068452410714
"weakfish",1985,37.7706987419355,-74.7198924516129
"weakfish",1986,38.4641973703704,-73.9592595925926
"weakfish",1989,37.533333,-75.333333
"weakfish",1992,38.7340581304348,-73.316666826087
"weakfish",1993,37.1249998333333,-74.6916665
"weakfish",1994,37.6533334,-74.113333
"weakfish",1995,37.1222882778603,-75.4224365854383
"weakfish",1996,37.4205553666667,-74.26361105
"weakfish",1997,37.833333,-75.05
"weakfish",1998,36.5944443333333,-75.3499996666666
"weakfish",1999,37.4947322300995,-74.9983453161635
"weakfish",2000,38.1954573405573,-73.8221278606811
"weakfish",2001,36.5521410970464,-74.4450681209564
"weakfish",2002,39.2867351060368,-72.0478879690289
"weakfish",2003,37.795800510351,-74.94947869937
"weakfish",2005,40.1412214375,-71.1437210833333
"weakfish",2006,38.4670191390345,-74.6579298351989
"weakfish",2007,37.649147,-75.035455
"weakfish",2008,37.6984365342729,-75.2262469199231
"weakfish",2009,35.9562158735632,-75.0913356781609
"weakfish",2010,39.5523906144848,-72.3159128942545
"weakfish",2011,38.5011078169351,-74.5586420557539
"weakfish",2012,37.3726861284272,-75.1784659904328
"weakfish",2013,36.0483090694623,-74.8178240466206
"weakfish",2014,39.7060355014876,-72.4350478430241
"weakfish",2015,37.1130728769881,-73.9597495699617
"weakfish",2016,38.3004847381877,-74.8032308369017
"weakfish",2017,39.0325096282199,-72.7647521191251
"weakfish",2018,38.3623138983581,-74.8673103565198
"weakfish",2019,37.9767554381048,-74.8572037351845
"white hake",1970,42.6658848603001,-68.1470044772311
"white hake",1971,42.9885719642796,-68.9009325344486
"white hake",1972,42.9976205975937,-68.559397466946
"white hake",1973,42.6400186120219,-68.7300149340301
"white hake",1974,42.8447225602483,-68.5612683573401
"white hake",1975,42.7273954105871,-68.0453588221996
"white hake",1976,42.7569104954238,-68.3566109749079
"white hake",1977,42.9495921959727,-68.7011902254237
"white hake",1978,42.7154308168153,-68.4250884183132
"white hake",1979,42.6568134784042,-68.2267217154728
"white hake",1980,42.3643740748124,-68.3833548202984
"white hake",1981,42.7382188233759,-67.9738653079362
"white hake",1982,42.3884761182968,-68.249020793409
"white hake",1983,42.8646071283128,-69.2619578617171
"white hake",1984,42.5571830494712,-67.8386940227339
"white hake",1985,42.7376696987648,-67.895299838451
"white hake",1986,42.736436549424,-68.382859441736
"white hake",1987,42.6763299555745,-68.1859145971315
"white hake",1988,42.9825512798357,-68.4383834714923
"white hake",1989,42.7007475389464,-68.0329160288665
"white hake",1990,42.9383848831158,-67.4742732469569
"white hake",1991,42.9262321925606,-67.7415249514418
"white hake",1992,42.6602606972175,-67.9208674563435
"white hake",1993,42.8023502259267,-68.0143851754022
"white hake",1994,43.0784815730291,-67.6977989691338
"white hake",1995,42.9406670758332,-68.3737309219276
"white hake",1996,42.7792582493215,-67.6435018780288
"white hake",1997,42.8792850579446,-68.5788330061632
"white hake",1998,43.0384959486077,-68.3408284447022
"white hake",1999,43.0134125376205,-68.2110361193385
"white hake",2000,43.0552357313171,-68.5009496310187
"white hake",2001,42.956045538559,-68.1608125980034
"white hake",2002,42.8559608574723,-67.9673420251335
"white hake",2003,43.3437006478805,-67.8265824164495
"white hake",2004,43.0553564297449,-67.5363998266884
"white hake",2005,42.8492219529638,-68.0999921935414
"white hake",2006,43.0835289285563,-68.5783944782607
"white hake",2007,42.7744494195917,-68.4599197936659
"white hake",2008,42.9315312884044,-68.03186294521
"white hake",2009,42.6627170232602,-67.4456460940367
"white hake",2010,42.7027710750972,-68.0025742179324
"white hake",2011,42.7861435887425,-68.7530026239914
"white hake",2012,42.9054600039928,-68.0934772748667
"white hake",2013,42.9468301728615,-67.5831316145711
"white hake",2014,43.2335305289118,-67.8586830661516
"white hake",2015,43.1910606097,-67.7332086285908
"white hake",2016,43.4563858249959,-67.8145373261634
"white hake",2017,42.9724244141478,-67.6274428675152
"white hake",2018,42.8000935771969,-68.1100181697738
"white hake",2019,43.184186398641,-67.5853038825334
"windowpane",1970,40.7372898799056,-69.7396217193971
"windowpane",1971,40.7473563222564,-70.1117390967119
"windowpane",1972,40.8779052510169,-69.5859237711688
"windowpane",1973,40.8782371848342,-69.5441851775305
"windowpane",1974,40.8365668031783,-69.0969427337622
"windowpane",1975,40.8700638475585,-68.9893845341914
"windowpane",1976,40.699025770059,-68.6042324368842
"windowpane",1977,41.1248782164956,-67.9874513398853
"windowpane",1978,41.0672730473274,-68.4211551236357
"windowpane",1979,41.0678618893252,-69.2093339665917
"windowpane",1980,40.8584437899525,-69.9939921347365
"windowpane",1981,40.7815071090521,-69.1281236006151
"windowpane",1982,40.7092464690464,-69.8876890786875
"windowpane",1983,40.9467031649992,-68.780240568849
"windowpane",1984,41.2972036515759,-68.3246094626431
"windowpane",1985,40.7459659477122,-69.2943417157132
"windowpane",1986,41.1993152820344,-68.84907841315
"windowpane",1987,41.2025465515548,-68.5522325233201
"windowpane",1988,41.1461255702164,-68.4965093491189
"windowpane",1989,40.8676629525954,-68.3698739213649
"windowpane",1990,41.4608645210591,-68.2530706581095
"windowpane",1991,41.0430778995025,-69.097150003203
"windowpane",1992,41.2360194934686,-68.7156686707053
"windowpane",1993,41.4038106393181,-68.0500389765568
"windowpane",1994,40.9733138826437,-68.452979428343
"windowpane",1995,41.3488987263536,-68.5595052819262
"windowpane",1996,41.1815782340433,-68.4472582208872
"windowpane",1997,41.066281266398,-68.4504551834809
"windowpane",1998,41.2273304270369,-68.0266012491501
"windowpane",1999,41.2873202673145,-68.2290555585564
"windowpane",2000,41.2206087248057,-67.8553116445933
"windowpane",2001,41.1613278576169,-68.4285933878124
"windowpane",2002,41.2557535167449,-68.3423149994163
"windowpane",2003,41.299771516659,-68.0511408924323
"windowpane",2004,41.4837453035359,-68.0038434887702
"windowpane",2005,41.2913302786866,-67.9426810470916
"windowpane",2006,41.0715778985493,-68.2391706249972
"windowpane",2007,41.1841780599012,-68.2189317197911
"windowpane",2008,41.1653714969132,-68.1338418112953
"windowpane",2009,41.1990418437474,-68.592616448668
"windowpane",2010,40.9245661067621,-69.2149191815062
"windowpane",2011,40.6275576124477,-70.0654773187455
"windowpane",2012,40.8045493509833,-69.9241896999338
"windowpane",2013,41.2237567013804,-68.239963719252
"windowpane",2014,41.0724623247142,-69.072577903575
"windowpane",2015,40.9886234097534,-69.0171358434717
"windowpane",2016,41.0767731408076,-69.0982124711011
"windowpane",2017,40.7522814610953,-68.8605371602247
"windowpane",2018,41.1002201609975,-69.7634932427482
"windowpane",2019,41.1732078449389,-68.6779033429088
"winter flounder",1970,41.4268516721559,-68.6632837456589
"winter flounder",1971,41.4127922230478,-69.2746369926355
"winter flounder",1972,41.5642319966187,-69.0013820621297
"winter flounder",1973,41.3157276978335,-69.2229513185971
"winter flounder",1974,42.1105861181818,-68.4691460390552
"winter flounder",1975,41.4425071136281,-68.3407536950181
"winter flounder",1976,41.5565082789042,-68.6481122694176
"winter flounder",1977,41.7629134458612,-68.8296335026167
"winter flounder",1978,41.6755695766635,-68.7445053638136
"winter flounder",1979,41.5666092209943,-69.0839348971962
"winter flounder",1980,41.3564383611304,-69.9591983078127
"winter flounder",1981,41.6790319539945,-69.5532768873204
"winter flounder",1982,41.4422908503791,-69.0817856527626
"winter flounder",1983,41.575763108555,-68.8857464447729
"winter flounder",1984,41.6399479228751,-68.6629949615446
"winter flounder",1985,41.5232514419776,-69.176822350242
"winter flounder",1986,41.6238904305782,-68.5465877084136
"winter flounder",1987,42.3591046749133,-68.164844244772
"winter flounder",1988,41.5570835667761,-68.6379419184633
"winter flounder",1989,42.5413868112242,-69.090113607794
